Tools,Port 0x01: JJH Probe  s/n:3E4C880C,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Passive Strays,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,76175110,1736959185.16841,1,Too Few Markers,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,3,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,76175110,1736959185.16841,1,OK,0.8891638,0.1232884,-0.2411524,-0.3688269,30.665,-84.253,-2035.101,0.3659248,3,OK,30.834,-84.717,-2035.021,OK,42.787,13.745,-2022.967,OK,-26.347,-17.277,-2066.584,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,76175110,1736959185.16841,1,OK,0.9993104,-0.0280763,0.0182284,0.0160682,172.272,-255.369,-2064.028,0.1788898,3,OK,172.374,-255.521,-2064.023,OK,140.945,-345.934,-2057.766,OK,82.532,-258.214,-2060.671,Passive Strays,76175110,1736959185.168,1,OK,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,0,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,76175113,1736959185.21841,1,Too Few Markers,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,3,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,76175113,1736959185.21841,1,OK,0.8892908,0.1224581,-0.2410922,-0.3688367,30.672,-84.266,-2034.93,0.383073,3,OK,30.849,-84.741,-2034.845,OK,42.806,13.735,-2022.966,OK,-26.324,-17.296,-2066.453,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,76175113,1736959185.21841,1,OK,0.9993023,-0.0282899,0.0183617,0.0160471,172.297,-255.393,-2064.107,0.1774843,3,OK,172.399,-255.543,-2064.103,OK,140.968,-345.955,-2057.798,OK,82.561,-258.234,-2060.726,Passive Strays,76175113,1736959185.218,1,OK,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,0,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,76175116,1736959185.26841,1,Too Few Markers,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,3,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,76175116,1736959185.26841,1,OK,0.8892901,0.1223813,-0.2411897,-0.3688001,30.665,-84.257,-2034.93,0.3780491,3,OK,30.847,-84.723,-2034.841,OK,42.803,13.736,-2022.983,OK,-26.339,-17.294,-2066.483,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,76175116,1736959185.26841,1,OK,0.9993094,-0.0283313,0.0178827,0.0160696,172.292,-255.382,-2064.054,0.1790135,3,OK,172.396,-255.535,-2064.049,OK,140.967,-345.948,-2057.769,OK,82.545,-258.225,-2060.758,Passive Strays,76175116,1736959185.268,1,OK,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,0,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,76175119,1736959185.31841,1,Too Few Markers,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,3,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,76175119,1736959185.31841,1,OK,0.889307,0.1226448,-0.2409577,-0.3688234,30.674,-84.252,-2034.981,0.3744174,3,OK,30.847,-84.717,-2034.898,OK,42.799,13.743,-2022.974,OK,-26.337,-17.286,-2066.471,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,76175119,1736959185.31841,1,OK,0.9993108,-0.028437,0.0176229,0.0160816,172.285,-255.375,-2064.033,0.1748211,3,OK,172.381,-255.527,-2064.028,OK,140.96,-345.942,-2057.746,OK,82.548,-258.222,-2060.784,Passive Strays,76175119,1736959185.318,1,OK,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,0,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,76175122,1736959185.36841,1,Too Few Markers,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,3,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,76175122,1736959185.36841,1,OK,0.8892893,0.1225548,-0.2410749,-0.3688195,30.673,-84.268,-2034.965,0.3763015,3,OK,30.845,-84.741,-2034.883,OK,42.81,13.739,-2022.976,OK,-26.332,-17.308,-2066.483,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,76175122,1736959185.36841,1,OK,0.9993049,-0.0284384,0.0179441,0.0160948,172.302,-255.402,-2064.112,0.1786292,3,OK,172.407,-255.554,-2064.107,OK,140.983,-345.971,-2057.803,OK,82.553,-258.247,-2060.805,Passive Strays,76175122,1736959185.368,1,OK,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,0,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,76175125,1736959185.41841,1,Too Few Markers,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,3,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,76175125,1736959185.41841,1,OK,0.8892455,0.1230485,-0.2410208,-0.3687959,30.683,-84.247,-2034.964,0.3653701,3,OK,30.847,-84.71,-2034.886,OK,42.803,13.759,-2022.873,OK,-26.335,-17.287,-2066.44,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,76175125,1736959185.41841,1,OK,0.9993189,-0.028154,0.0175474,0.016158,172.294,-255.374,-2064.044,0.177357,3,OK,172.394,-255.526,-2064.039,OK,140.982,-345.948,-2057.813,OK,82.549,-258.234,-2060.809,Passive Strays,76175125,1736959185.418,1,OK,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,0,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,76175128,1736959185.46841,1,Too Few Markers,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,3,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,76175128,1736959185.46841,1,OK,0.8893138,0.1230989,-0.240576,-0.3689049,30.688,-84.257,-2035.044,0.3662226,3,OK,30.84,-84.719,-2034.974,OK,42.798,13.743,-2022.931,OK,-26.323,-17.286,-2066.424,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,76175128,1736959185.46841,1,OK,0.9993182,-0.0279475,0.017995,0.016073,172.303,-255.391,-2064.06,0.1787849,3,OK,172.406,-255.545,-2064.055,OK,140.979,-345.962,-2057.836,OK,82.558,-258.234,-2060.745,Passive Strays,76175128,1736959185.468,1,OK,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,0,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,76175131,1736959185.51841,1,Too Few Markers,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,3,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,76175131,1736959185.51841,1,OK,0.8893037,0.1227884,-0.2407849,-0.3688965,30.68,-84.266,-2035,0.3684225,3,OK,30.848,-84.725,-2034.92,OK,42.811,13.725,-2022.953,OK,-26.335,-17.292,-2066.448,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,76175131,1736959185.51841,1,OK,0.999312,-0.028089,0.0181256,0.0160614,172.302,-255.399,-2064.117,0.1836727,3,OK,172.409,-255.556,-2064.112,OK,140.979,-345.962,-2057.86,OK,82.553,-258.24,-2060.779,Passive Strays,76175131,1736959185.518,1,OK,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,0,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,76175134,1736959185.56841,1,Too Few Markers,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,3,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,76175134,1736959185.56841,1,OK,0.8891762,0.1226555,-0.241523,-0.3687654,30.667,-84.256,-2034.928,0.3702975,3,OK,30.848,-84.72,-2034.84,OK,42.815,13.745,-2022.931,OK,-26.335,-17.298,-2066.527,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,76175134,1736959185.56841,1,OK,0.9993138,-0.028186,0.017829,0.0161129,172.299,-255.375,-2064.028,0.1721585,3,OK,172.403,-255.518,-2064.024,OK,140.976,-345.953,-2057.772,OK,82.558,-258.23,-2060.742,Passive Strays,76175134,1736959185.568,1,OK,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,0,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,76175137,1736959185.61841,1,Too Few Markers,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,3,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,76175137,1736959185.61841,1,OK,0.889232,0.1230865,-0.2410585,-0.3687913,30.682,-84.266,-2035.022,0.369717,3,OK,30.85,-84.733,-2034.942,OK,42.795,13.736,-2022.929,OK,-26.333,-17.299,-2066.501,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,76175137,1736959185.61841,1,OK,0.999309,-0.0284484,0.0177184,0.0160678,172.293,-255.39,-2064.071,0.1759845,3,OK,172.398,-255.539,-2064.066,OK,140.966,-345.959,-2057.775,OK,82.548,-258.234,-2060.805,Passive Strays,76175137,1736959185.618,1,OK,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,0,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,76175140,1736959185.66841,1,Too Few Markers,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,3,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,76175140,1736959185.66841,1,OK,0.8893352,0.1229725,-0.2406347,-0.3688573,30.688,-84.273,-2035.044,0.3732298,3,OK,30.854,-84.742,-2034.967,OK,42.8,13.726,-2022.958,OK,-26.342,-17.3,-2066.455,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,76175140,1736959185.66841,1,OK,0.9993139,-0.0282829,0.0177173,0.0160624,172.292,-255.385,-2064.031,0.1765808,3,OK,172.395,-255.535,-2064.025,OK,140.963,-345.954,-2057.764,OK,82.548,-258.229,-2060.764,Passive Strays,76175140,1736959185.668,1,OK,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,0,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,76175143,1736959185.71841,1,Too Few Markers,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,3,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,76175143,1736959185.71841,1,OK,0.8893256,0.1232208,-0.2406378,-0.3687954,30.69,-84.256,-2035.096,0.3699344,3,OK,30.855,-84.723,-2035.019,OK,42.784,13.744,-2022.963,OK,-26.354,-17.286,-2066.495,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,76175143,1736959185.71841,1,OK,0.99933,-0.027741,0.017635,0.0160955,172.276,-255.373,-2063.981,0.172399,3,OK,172.373,-255.523,-2063.976,OK,140.953,-345.954,-2057.818,OK,82.537,-258.222,-2060.731,Passive Strays,76175143,1736959185.718,1,OK,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,0,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,76175146,1736959185.76841,1,Too Few Markers,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,3,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,76175146,1736959185.76841,1,OK,0.8891389,0.1230898,-0.2414495,-0.3687588,30.69,-84.264,-2034.967,0.366465,3,OK,30.866,-84.725,-2034.882,OK,42.817,13.732,-2022.885,OK,-26.316,-17.298,-2066.52,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,76175146,1736959185.76841,1,OK,0.9993295,-0.027564,0.0179159,0.0161196,172.302,-255.384,-2064.021,0.1701472,3,OK,172.404,-255.527,-2064.017,OK,140.982,-345.973,-2057.872,OK,82.561,-258.236,-2060.722,Passive Strays,76175146,1736959185.768,1,OK,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,0,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,76175149,1736959185.81841,1,Too Few Markers,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,3,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,76175149,1736959185.81841,1,OK,0.8891251,0.123005,-0.2414608,-0.368813,30.67,-84.271,-2034.99,0.374249,3,OK,30.852,-84.742,-2034.902,OK,42.814,13.728,-2022.921,OK,-26.334,-17.294,-2066.553,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,76175149,1736959185.81841,1,OK,0.9993249,-0.0282767,0.0170155,0.016145,172.311,-255.388,-2064.051,0.1799042,3,OK,172.41,-255.542,-2064.045,OK,140.988,-345.952,-2057.833,OK,82.572,-258.258,-2060.91,Passive Strays,76175149,1736959185.818,1,OK,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,0,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,76175152,1736959185.86841,1,Too Few Markers,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,3,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,76175152,1736959185.86841,1,OK,0.8893267,0.1225559,-0.2409649,-0.3688008,30.66,-84.256,-2034.94,0.3737914,3,OK,30.835,-84.715,-2034.855,OK,42.779,13.732,-2022.955,OK,-26.349,-17.293,-2066.436,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,76175152,1736959185.86841,1,OK,0.9993216,-0.0276893,0.0181827,0.0160974,172.277,-255.37,-2064.016,0.1742429,3,OK,172.377,-255.521,-2064.011,OK,140.961,-345.953,-2057.826,OK,82.532,-258.212,-2060.668,Passive Strays,76175152,1736959185.868,1,OK,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,0,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,76175155,1736959185.91841,1,Too Few Markers,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,3,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,76175155,1736959185.91841,1,OK,0.8891749,0.1225196,-0.241586,-0.3687725,30.667,-84.269,-2034.879,0.3713206,3,OK,30.855,-84.727,-2034.786,OK,42.82,13.721,-2022.914,OK,-26.329,-17.307,-2066.498,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,76175155,1736959185.91841,1,OK,0.9993216,-0.02784,0.0178662,0.0161861,172.301,-255.381,-2064.02,0.1732854,3,OK,172.398,-255.533,-2064.015,OK,141,-345.967,-2057.824,OK,82.56,-258.241,-2060.728,Passive Strays,76175155,1736959185.918,1,OK,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,0,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,76175158,1736959185.96841,1,Too Few Markers,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,3,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,76175158,1736959185.96841,1,OK,0.8892228,0.1227615,-0.2411857,-0.3688385,30.681,-84.258,-2034.946,0.3668828,3,OK,30.852,-84.716,-2034.863,OK,42.818,13.735,-2022.919,OK,-26.317,-17.292,-2066.467,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,76175158,1736959185.96841,1,OK,0.9993139,-0.0280646,0.0180413,0.0160798,172.305,-255.381,-2064.026,0.1790379,3,OK,172.404,-255.536,-2064.021,OK,140.984,-345.948,-2057.778,OK,82.564,-258.225,-2060.702,Passive Strays,76175158,1736959185.968,1,OK,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,0,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,76175161,1736959186.01841,1,Too Few Markers,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,3,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,76175161,1736959186.01841,1,OK,0.8892314,0.1233487,-0.2408779,-0.368823,30.687,-84.272,-2035.078,0.3650563,3,OK,30.851,-84.736,-2035.001,OK,42.797,13.727,-2022.922,OK,-26.343,-17.299,-2066.51,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,76175161,1736959186.01841,1,OK,0.9993078,-0.0282669,0.0180697,0.0160776,172.29,-255.383,-2064.078,0.1796547,3,OK,172.39,-255.538,-2064.073,OK,140.967,-345.946,-2057.792,OK,82.55,-258.23,-2060.749,Passive Strays,76175161,1736959186.018,1,OK,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,0,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,76175164,1736959186.06841,1,Too Few Markers,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,3,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,76175164,1736959186.06841,1,OK,0.8892509,0.1227921,-0.2411397,-0.3687908,30.678,-84.267,-2034.948,0.3750508,3,OK,30.854,-84.735,-2034.864,OK,42.801,13.731,-2022.918,OK,-26.332,-17.299,-2066.463,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,76175164,1736959186.06841,1,OK,0.9993194,-0.0278818,0.0180285,0.0160737,172.294,-255.391,-2064.034,0.1762705,3,OK,172.393,-255.545,-2064.029,OK,140.973,-345.965,-2057.82,OK,82.552,-258.231,-2060.714,Passive Strays,76175164,1736959186.068,1,OK,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,0,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,76175167,1736959186.11841,1,Too Few Markers,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,3,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,76175167,1736959186.11841,1,OK,0.8892809,0.1223949,-0.2411777,-0.3688256,30.66,-84.26,-2034.92,0.3731303,3,OK,30.841,-84.719,-2034.831,OK,42.805,13.73,-2022.967,OK,-26.344,-17.296,-2066.469,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,76175167,1736959186.11841,1,OK,0.9992903,-0.0283827,0.0189156,0.0159867,172.297,-255.395,-2064.151,0.1846393,3,OK,172.404,-255.549,-2064.146,OK,140.959,-345.942,-2057.789,OK,82.56,-258.227,-2060.67,Passive Strays,76175167,1736959186.118,1,OK,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,0,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,76175170,1736959186.16841,1,Too Few Markers,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,3,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,76175170,1736959186.16841,1,OK,0.8892195,0.1227978,-0.241172,-0.3688434,30.676,-84.271,-2034.937,0.3689142,3,OK,30.85,-84.733,-2034.853,OK,42.817,13.725,-2022.9,OK,-26.327,-17.302,-2066.456,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,76175170,1736959186.16841,1,OK,0.9993022,-0.0284067,0.0181896,0.0160436,172.307,-255.391,-2064.053,0.1799392,3,OK,172.404,-255.547,-2064.048,OK,140.978,-345.946,-2057.735,OK,82.572,-258.232,-2060.702,Passive Strays,76175170,1736959186.168,1,OK,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,0,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,76175173,1736959186.21841,1,Too Few Markers,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,3,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,76175173,1736959186.21841,1,OK,0.8891911,0.1226914,-0.2413637,-0.3688218,30.662,-84.27,-2034.909,0.3713668,3,OK,30.845,-84.73,-2034.819,OK,42.807,13.718,-2022.902,OK,-26.339,-17.298,-2066.474,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,76175173,1736959186.21841,1,OK,0.9992898,-0.02881,0.0182106,0.0160674,172.293,-255.392,-2064.055,0.1853778,3,OK,172.4,-255.545,-2064.05,OK,140.963,-345.937,-2057.662,OK,82.555,-258.245,-2060.698,Passive Strays,76175173,1736959186.218,1,OK,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,0,,,,,,,,
