Tools,Port 0x01: JJH Probe  s/n:3E4C880C,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Passive Strays,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz
4,Port 0x01: JJH Probe  s/n:3E4C880C,795442177,1780482969.618651494,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,795442177,1780482969.618651494,1,OK,0.6988343,0.0532523,0.0163523,-0.7131110,256.024,-34.788,-1790.583,0.2095911,3,OK,255.808,-34.772,-1790.593,OK,166.939,1.271,-1791.796,OK,257.756,54.641,-1781.694,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,795442177,1780482969.618651494,1,OK,0.8521054,0.2357393,0.3728446,-0.2816563,77.068,-90.961,-1715.927,0.4321554,3,OK,77.325,-91.202,-1716.381,OK,96.834,-14.474,-1655.586,OK,24.418,-62.377,-1643.977,Passive Strays,795442177,1780482969.618,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,2,OK,452.391,-209.483,-1775.113,OK,449.661,-190.277,-1778.663
4,Port 0x01: JJH Probe  s/n:3E4C880C,795442180,1780482969.668651494,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,795442180,1780482969.668651494,1,OK,0.6990337,0.0520925,0.0169574,-0.7129872,255.510,-34.773,-1788.936,0.2013747,3,OK,255.307,-34.756,-1788.944,OK,166.386,1.240,-1789.956,OK,257.215,54.659,-1780.121,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,795442180,1780482969.668651494,1,OK,0.8512382,0.2348961,0.3754111,-0.2815739,76.987,-91.089,-1713.645,0.4768988,3,OK,77.265,-91.360,-1714.150,OK,96.963,-14.593,-1653.362,OK,24.671,-62.598,-1641.359,Passive Strays,795442180,1780482969.668,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,795442183,1780482969.718651494,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,795442183,1780482969.718651494,1,OK,0.6993270,0.0515447,0.0182461,-0.7127075,254.938,-34.855,-1788.177,0.2223126,3,OK,254.711,-34.850,-1788.187,OK,165.794,1.060,-1788.933,OK,256.585,54.593,-1779.270,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,795442183,1780482969.718651494,1,OK,0.8500910,0.2322964,0.3789314,-0.2824794,77.671,-91.024,-1711.547,0.3990684,3,OK,77.909,-91.239,-1711.965,OK,98.071,-14.364,-1651.665,OK,25.978,-62.454,-1638.941,Passive Strays,795442183,1780482969.718,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,OK,358.090,-189.291,-1793.542
4,Port 0x01: JJH Probe  s/n:3E4C880C,795442186,1780482969.768651494,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,795442186,1780482969.768651494,1,OK,0.6991056,0.0504291,0.0186519,-0.7129940,254.492,-34.944,-1785.899,0.2222762,3,OK,254.262,-34.924,-1785.908,OK,165.370,1.024,-1786.495,OK,256.218,54.500,-1777.084,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,795442186,1780482969.768651494,1,OK,0.8475959,0.2314145,0.3840383,-0.2838013,78.305,-91.167,-1708.534,0.4706412,3,OK,78.586,-91.410,-1709.027,OK,99.438,-14.621,-1648.774,OK,27.445,-62.642,-1635.216,Passive Strays,795442186,1780482969.768,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,OK,357.072,-189.696,-1795.346
4,Port 0x01: JJH Probe  s/n:3E4C880C,795442189,1780482969.818651494,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,795442189,1780482969.818651494,1,OK,0.6989321,0.0374449,0.0110973,-0.7141209,253.444,-34.384,-1783.873,0.2249791,3,OK,253.214,-34.367,-1783.880,OK,164.390,1.746,-1784.793,OK,255.422,55.278,-1777.664,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,795442189,1780482969.818651494,1,OK,0.8498020,0.2322036,0.3790365,-0.2832834,75.737,-91.323,-1704.935,0.4416910,3,OK,75.994,-91.569,-1705.402,OK,96.284,-14.651,-1645.099,OK,24.135,-62.614,-1632.271,Passive Strays,795442189,1780482969.818,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,795442192,1780482969.868651494,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,795442192,1780482969.868651494,1,OK,0.6993763,0.0457158,0.0203825,-0.7129989,253.332,-35.108,-1782.559,0.2189264,3,OK,253.112,-35.106,-1782.567,OK,164.175,0.799,-1782.489,OK,255.069,54.385,-1774.129,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,795442192,1780482969.868651494,1,OK,0.8466976,0.2291030,0.3864538,-0.2850763,78.116,-91.321,-1703.421,0.3910730,3,OK,78.343,-91.528,-1703.832,OK,99.632,-14.589,-1644.048,OK,27.791,-62.610,-1629.930,Passive Strays,795442192,1780482969.868,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,795442195,1780482969.918651494,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,795442195,1780482969.918651494,1,OK,0.6995543,0.0472419,0.0215514,-0.7126904,253.542,-35.350,-1782.416,0.2230053,3,OK,253.316,-35.331,-1782.423,OK,164.356,0.484,-1782.263,OK,255.218,54.104,-1773.646,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,795442195,1780482969.918651494,1,OK,0.8430659,0.2265391,0.3944690,-0.2869044,80.606,-91.340,-1701.920,0.4242319,3,OK,80.846,-91.561,-1702.370,OK,103.179,-14.632,-1642.919,OK,31.639,-62.669,-1627.459,Passive Strays,795442195,1780482969.918,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,795442198,1780482969.968651494,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,795442198,1780482969.968651494,1,OK,0.6995664,0.0486752,0.0232548,-0.7125285,253.574,-35.570,-1781.948,0.2152155,3,OK,253.358,-35.559,-1781.955,OK,164.373,0.240,-1781.606,OK,255.215,53.843,-1772.782,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,795442198,1780482969.968651494,1,OK,0.8401547,0.2231970,0.4012285,-0.2886847,82.811,-91.355,-1700.099,0.4034932,3,OK,83.041,-91.553,-1700.524,OK,106.267,-14.531,-1641.631,OK,35.049,-62.603,-1624.910,Passive Strays,795442198,1780482969.968,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,795442201,1780482970.018651492,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,795442201,1780482970.018651492,1,OK,0.6998792,0.0515490,0.0265692,-0.7119030,253.525,-36.128,-1781.294,0.2201816,3,OK,253.314,-36.131,-1781.302,OK,164.257,-0.459,-1780.598,OK,255.044,53.221,-1771.345,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,795442201,1780482970.018651492,1,OK,0.8370615,0.2207585,0.4078462,-0.2902675,85.021,-91.506,-1698.644,0.4164656,3,OK,85.239,-91.725,-1699.089,OK,109.334,-14.661,-1640.541,OK,38.463,-62.742,-1622.724,Passive Strays,795442201,1780482970.018,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,2,OK,450.301,-210.458,-1769.351,OK,447.682,-191.504,-1773.609
4,Port 0x01: JJH Probe  s/n:3E4C880C,795442204,1780482970.068651492,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,795442204,1780482970.068651492,1,OK,0.7000966,0.0541164,0.0287211,-0.7114150,253.542,-36.409,-1780.807,0.2224660,3,OK,253.313,-36.389,-1780.813,OK,164.260,-0.846,-1779.936,OK,254.951,52.853,-1770.264,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,795442204,1780482970.068651492,1,OK,0.8342889,0.2181048,0.4139268,-0.2916451,86.986,-91.519,-1697.545,0.3982081,3,OK,87.197,-91.716,-1697.968,OK,112.076,-14.616,-1639.882,OK,41.508,-62.748,-1620.985,Passive Strays,795442204,1780482970.068,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,2,OK,450.570,-210.248,-1770.673,OK,448.098,-191.686,-1774.999
4,Port 0x01: JJH Probe  s/n:3E4C880C,795442207,1780482970.118651492,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,795442207,1780482970.118651492,1,OK,0.7000686,0.0553618,0.0303038,-0.7112811,253.599,-36.528,-1780.447,0.2202272,3,OK,253.377,-36.507,-1780.453,OK,164.296,-0.991,-1779.396,OK,254.996,52.692,-1769.547,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,795442207,1780482970.118651492,1,OK,0.8324620,0.2157160,0.4179837,-0.2928538,88.438,-91.458,-1696.434,0.3459632,3,OK,88.633,-91.605,-1696.791,OK,114.072,-14.455,-1639.203,OK,43.727,-62.607,-1619.501,Passive Strays,795442207,1780482970.118,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,795442210,1780482970.168651492,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,795442210,1780482970.168651492,1,OK,0.7002172,0.0565307,0.0305051,-0.7110341,253.543,-36.859,-1779.925,0.2338951,3,OK,253.303,-36.833,-1779.930,OK,164.230,-1.381,-1778.933,OK,254.886,52.346,-1768.851,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,795442210,1780482970.168651492,1,OK,0.8311206,0.2144551,0.4208460,-0.2934897,89.538,-91.675,-1695.720,0.3083242,3,OK,89.711,-91.797,-1696.032,OK,115.525,-14.651,-1638.702,OK,45.372,-62.827,-1618.532,Passive Strays,795442210,1780482970.168,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,795442213,1780482970.218651492,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,795442213,1780482970.218651492,1,OK,0.7002971,0.0572028,0.0313047,-0.7108669,253.569,-37.064,-1779.951,0.2274371,3,OK,253.336,-37.026,-1779.955,OK,164.235,-1.621,-1778.873,OK,254.878,52.105,-1768.693,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,795442213,1780482970.218651492,1,OK,0.8301679,0.2139957,0.4228373,-0.2936592,90.107,-91.725,-1695.603,0.3768724,3,OK,90.315,-91.882,-1695.992,OK,116.303,-14.732,-1638.638,OK,46.253,-62.909,-1618.135,Passive Strays,795442213,1780482970.218,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,795442216,1780482970.268651492,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,795442216,1780482970.268651492,1,OK,0.7001937,0.0576379,0.0315441,-0.7109231,253.545,-36.929,-1779.782,0.2282892,3,OK,253.314,-36.913,-1779.789,OK,164.223,-1.462,-1778.694,OK,254.867,52.247,-1768.437,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,795442216,1780482970.268651492,1,OK,0.8303737,0.2141076,0.4223560,-0.2936883,89.958,-91.563,-1695.577,0.3692236,3,OK,90.151,-91.735,-1695.965,OK,116.116,-14.547,-1638.584,OK,46.044,-62.723,-1618.177,Passive Strays,795442216,1780482970.268,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,795442219,1780482970.318651492,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,795442219,1780482970.318651492,1,OK,0.7002813,0.0573965,0.0318053,-0.7108447,253.506,-36.786,-1780.059,0.2089959,3,OK,253.296,-36.780,-1780.066,OK,164.170,-1.327,-1778.905,OK,254.794,52.380,-1768.714,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,795442219,1780482970.318651492,1,OK,0.8315540,0.2145624,0.4198365,-0.2936293,89.177,-91.481,-1696.007,0.3290667,3,OK,89.360,-91.619,-1696.345,OK,115.088,-14.422,-1638.985,OK,44.858,-62.547,-1618.911,Passive Strays,795442219,1780482970.318,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,795442222,1780482970.368651492,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,795442222,1780482970.368651492,1,OK,0.7002164,0.0555101,0.0301386,-0.7111309,253.436,-36.708,-1780.414,0.2159183,3,OK,253.216,-36.694,-1780.420,OK,164.125,-1.199,-1779.405,OK,254.784,52.514,-1769.517,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,795442222,1780482970.368651492,1,OK,0.8335386,0.2164651,0.4157183,-0.2924629,87.805,-91.566,-1697.002,0.3235501,3,OK,87.986,-91.704,-1697.334,OK,113.158,-14.561,-1639.651,OK,42.717,-62.691,-1620.339,Passive Strays,795442222,1780482970.368,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,795442225,1780482970.418651492,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,795442225,1780482970.418651492,1,OK,0.7001123,0.0537487,0.0284360,-0.7114389,253.392,-36.345,-1780.834,0.2093019,3,OK,253.186,-36.347,-1780.842,OK,164.096,-0.765,-1779.984,OK,254.796,52.936,-1770.374,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,795442225,1780482970.418651492,1,OK,0.8361993,0.2191657,0.4098800,-0.2910938,85.804,-91.419,-1698.176,0.3868923,3,OK,86.014,-91.608,-1698.584,OK,110.415,-14.475,-1640.364,OK,39.641,-62.554,-1622.072,Passive Strays,795442225,1780482970.418,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,795442228,1780482970.468651492,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,795442228,1780482970.468651492,1,OK,0.6999263,0.0500326,0.0239177,-0.7120589,253.344,-35.823,-1781.414,0.2120491,3,OK,253.128,-35.800,-1781.420,OK,164.100,-0.118,-1781.066,OK,254.870,53.554,-1771.994,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,795442228,1780482970.468651492,1,OK,0.8394693,0.2220222,0.4027017,-0.2895320,83.461,-91.275,-1699.689,0.3729768,3,OK,83.668,-91.464,-1700.084,OK,107.174,-14.366,-1641.431,OK,36.033,-62.413,-1624.382,Passive Strays,795442228,1780482970.468,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,795442231,1780482970.518651492,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,795442231,1780482970.518651492,1,OK,0.6996366,0.0452282,0.0195140,-0.7127989,253.347,-35.296,-1782.530,0.2243908,3,OK,253.118,-35.281,-1782.537,OK,164.173,0.552,-1782.578,OK,255.032,54.209,-1774.272,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,795442231,1780482970.518651492,1,OK,0.8429008,0.2255069,0.3948799,-0.2876365,80.885,-91.220,-1701.601,0.3997861,3,OK,81.100,-91.445,-1702.030,OK,103.587,-14.390,-1642.781,OK,32.082,-62.393,-1627.145,Passive Strays,795442231,1780482970.518,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,OK,344.024,-190.034,-1792.655
4,Port 0x01: JJH Probe  s/n:3E4C880C,795442234,1780482970.568651492,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,795442234,1780482970.568651492,1,OK,0.6990523,0.0400393,0.0144035,-0.7138034,253.410,-34.726,-1783.599,0.2336591,3,OK,253.172,-34.707,-1783.607,OK,164.325,1.331,-1784.140,OK,255.330,54.891,-1776.644,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,795442234,1780482970.568651492,1,OK,0.8465945,0.2288058,0.3864393,-0.2856404,78.094,-91.177,-1703.610,0.4382712,3,OK,78.346,-91.414,-1704.073,OK,99.694,-14.403,-1644.306,OK,27.806,-62.339,-1630.080,Passive Strays,795442234,1780482970.568,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,447.049,-189.395,-1774.138,OK,353.088,-189.244,-1788.682,OK,343.662,-190.259,-1791.000
4,Port 0x01: JJH Probe  s/n:3E4C880C,795442237,1780482970.618651492,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,795442237,1780482970.618651492,1,OK,0.6976800,0.0344596,0.0083310,-0.7155318,253.801,-34.061,-1785.111,0.2292215,3,OK,253.570,-34.048,-1785.120,OK,164.883,2.405,-1786.278,OK,256.138,55.649,-1779.627,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,795442237,1780482970.618651492,1,OK,0.8502456,0.2321209,0.3779012,-0.2835365,75.385,-91.009,-1705.802,0.4793622,3,OK,75.676,-91.262,-1706.301,OK,95.856,-14.289,-1646.022,OK,23.615,-62.167,-1633.237,Passive Strays,795442237,1780482970.618,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,446.820,-189.377,-1773.178,OK,352.925,-189.295,-1787.391,OK,343.432,-190.183,-1789.313
4,Port 0x01: JJH Probe  s/n:3E4C880C,795442240,1780482970.668651492,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,795442240,1780482970.668651492,1,OK,0.6962759,0.0304485,0.0006349,-0.7171279,254.250,-33.476,-1786.897,0.2195874,3,OK,254.020,-33.438,-1786.905,OK,165.523,3.386,-1789.101,OK,256.975,56.272,-1782.886,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,795442240,1780482970.668651492,1,OK,0.8534425,0.2353082,0.3698766,-0.2818816,73.296,-90.770,-1708.459,0.4566964,3,OK,73.569,-91.029,-1708.937,OK,92.768,-14.101,-1648.244,OK,20.249,-61.906,-1636.883,Passive Strays,795442240,1780482970.668,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,2,OK,353.165,-190.761,-1786.931,OK,343.078,-191.690,-1788.635
4,Port 0x01: JJH Probe  s/n:3E4C880C,795442243,1780482970.718651492,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,795442243,1780482970.718651492,1,OK,0.6954998,0.0288670,-0.0028346,-0.7179406,254.718,-33.163,-1789.350,0.2205931,3,OK,254.489,-33.139,-1789.359,OK,166.087,3.900,-1792.040,OK,257.653,56.617,-1785.971,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,795442243,1780482970.718651492,1,OK,0.8556070,0.2372188,0.3645321,-0.2806782,72.325,-90.613,-1711.752,0.4493288,3,OK,72.594,-90.876,-1712.222,OK,91.104,-13.954,-1651.285,OK,18.424,-61.728,-1640.845,Passive Strays,795442243,1780482970.718,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,OK,355.453,-192.564,-1786.681
