Tools,Port 0x01: JJH Probe  s/n:3E4C880C,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Passive Strays,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz
4,Port 0x01: JJH Probe  s/n:3E4C880C,790995700,1780408861.668672125,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790995700,1780408861.668672125,1,OK,0.6910721,0.0522569,0.0080119,-0.7208497,261.728,-36.500,-1787.945,0.1997989,3,OK,261.631,-36.593,-1787.959,OK,173.374,1.600,-1790.445,OK,265.429,53.041,-1780.162,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790995700,1780408861.668672125,1,OK,0.9102049,0.0574457,0.3879215,-0.1332063,48.422,-85.097,-1764.314,0.5214913,3,OK,48.850,-85.130,-1764.751,OK,32.742,3.304,-1722.125,OK,-13.798,-66.429,-1696.629,Passive Strays,790995700,1780408861.668,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,790995703,1780408861.718672125,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790995703,1780408861.718672125,1,OK,0.6910979,0.0520293,0.0079874,-0.7208418,261.741,-36.472,-1787.952,0.1906978,3,OK,261.646,-36.550,-1787.965,OK,173.381,1.622,-1790.440,OK,265.439,53.055,-1780.203,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790995703,1780408861.718672125,1,OK,0.9104072,0.0572733,0.3874604,-0.1332403,48.461,-85.106,-1764.240,0.4756838,3,OK,48.848,-85.110,-1764.627,OK,32.744,3.306,-1722.120,OK,-13.792,-66.430,-1696.661,Passive Strays,790995703,1780408861.718,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,720.574,519.896,-2466.935
4,Port 0x01: JJH Probe  s/n:3E4C880C,790995706,1780408861.768672125,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790995706,1780408861.768672125,1,OK,0.6911335,0.0520601,0.0083067,-0.7208018,261.770,-36.489,-1787.972,0.1912623,3,OK,261.691,-36.582,-1787.985,OK,173.392,1.604,-1790.406,OK,265.455,53.040,-1780.180,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790995706,1780408861.768672125,1,OK,0.9103608,0.0572328,0.3875742,-0.1332436,48.484,-85.118,-1764.225,0.4944497,3,OK,48.889,-85.139,-1764.634,OK,32.770,3.301,-1722.098,OK,-13.764,-66.431,-1696.616,Passive Strays,790995706,1780408861.768,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,790995709,1780408861.818672125,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790995709,1780408861.818672125,1,OK,0.6910427,0.0525703,0.0080790,-0.7208545,261.738,-36.492,-1787.967,0.1970475,3,OK,261.644,-36.581,-1787.981,OK,173.381,1.614,-1790.479,OK,265.441,53.039,-1780.136,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790995709,1780408861.818672125,1,OK,0.9102498,0.0572861,0.3878238,-0.1332525,48.431,-85.114,-1764.263,0.5053504,3,OK,48.844,-85.138,-1764.683,OK,32.744,3.299,-1722.112,OK,-13.790,-66.432,-1696.609,Passive Strays,790995709,1780408861.818,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,720.565,519.888,-2466.910
4,Port 0x01: JJH Probe  s/n:3E4C880C,790995712,1780408861.868672125,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790995712,1780408861.868672125,1,OK,0.6910947,0.0523629,0.0089129,-0.7208098,261.749,-36.446,-1788.158,0.1975577,3,OK,261.657,-36.541,-1788.172,OK,173.381,1.645,-1790.507,OK,265.441,53.082,-1780.251,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790995712,1780408861.868672125,1,OK,0.9103668,0.0573381,0.3875367,-0.1332666,48.450,-85.105,-1764.274,0.4929130,3,OK,48.852,-85.120,-1764.679,OK,32.744,3.305,-1722.137,OK,-13.803,-66.423,-1696.669,Passive Strays,790995712,1780408861.868,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,720.605,519.940,-2467.049
4,Port 0x01: JJH Probe  s/n:3E4C880C,790995715,1780408861.918672125,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790995715,1780408861.918672125,1,OK,0.6910635,0.0523716,0.0085010,-0.7208441,261.748,-36.472,-1788.067,0.1993437,3,OK,261.660,-36.574,-1788.082,OK,173.386,1.632,-1790.490,OK,265.445,53.066,-1780.209,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790995715,1780408861.918672125,1,OK,0.9102993,0.0575743,0.3876856,-0.1331927,48.459,-85.099,-1764.266,0.5078958,3,OK,48.876,-85.134,-1764.692,OK,32.757,3.291,-1722.065,OK,-13.777,-66.432,-1696.628,Passive Strays,790995715,1780408861.918,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,790995718,1780408861.968672125,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790995718,1780408861.968672125,1,OK,0.6910874,0.0521770,0.0079148,-0.7208419,261.748,-36.477,-1787.973,0.1878928,3,OK,261.651,-36.557,-1787.986,OK,173.399,1.623,-1790.484,OK,265.440,53.049,-1780.214,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790995718,1780408861.968672125,1,OK,0.9103288,0.0572330,0.3876563,-0.1332231,48.456,-85.110,-1764.226,0.4904361,3,OK,48.855,-85.113,-1764.625,OK,32.751,3.293,-1722.101,OK,-13.780,-66.431,-1696.608,Passive Strays,790995718,1780408861.968,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,720.616,519.913,-2467.011
4,Port 0x01: JJH Probe  s/n:3E4C880C,790995721,1780408862.018672125,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790995721,1780408862.018672125,1,OK,0.6910710,0.0523702,0.0084889,-0.7208372,261.762,-36.459,-1788.080,0.2022593,3,OK,261.668,-36.558,-1788.094,OK,173.398,1.639,-1790.505,OK,265.461,53.080,-1780.223,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790995721,1780408862.018672125,1,OK,0.9102785,0.0574848,0.3877335,-0.1332336,48.442,-85.096,-1764.286,0.5017693,3,OK,48.853,-85.120,-1764.703,OK,32.751,3.298,-1722.105,OK,-13.784,-66.424,-1696.646,Passive Strays,790995721,1780408862.018,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,790995724,1780408862.068672125,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790995724,1780408862.068672125,1,OK,0.6910658,0.0518213,0.0080210,-0.7208872,261.751,-36.448,-1788.108,0.1993809,3,OK,261.655,-36.546,-1788.123,OK,173.399,1.657,-1790.573,OK,265.458,53.100,-1780.380,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790995724,1780408862.068672125,1,OK,0.9103383,0.0575042,0.3875825,-0.1332565,48.424,-85.103,-1764.255,0.4988644,3,OK,48.833,-85.131,-1764.671,OK,32.724,3.299,-1722.080,OK,-13.821,-66.427,-1696.638,Passive Strays,790995724,1780408862.068,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,720.595,519.902,-2467.054
4,Port 0x01: JJH Probe  s/n:3E4C880C,790995727,1780408862.118672125,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790995727,1780408862.118672125,1,OK,0.6910633,0.0522257,0.0082912,-0.7208573,261.769,-36.416,-1788.209,0.1993733,3,OK,261.669,-36.512,-1788.223,OK,173.418,1.684,-1790.657,OK,265.470,53.123,-1780.395,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790995727,1780408862.118672125,1,OK,0.9102464,0.0574679,0.3878043,-0.1332547,48.415,-85.098,-1764.290,0.5127087,3,OK,48.836,-85.138,-1764.723,OK,32.729,3.308,-1722.102,OK,-13.806,-66.417,-1696.633,Passive Strays,790995727,1780408862.118,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,720.615,519.916,-2467.063
4,Port 0x01: JJH Probe  s/n:3E4C880C,790995730,1780408862.168672125,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790995730,1780408862.168672125,1,OK,0.6910989,0.0513475,0.0083235,-0.7208859,261.815,-36.408,-1788.226,0.1942896,3,OK,261.727,-36.504,-1788.240,OK,173.450,1.694,-1790.603,OK,265.520,53.135,-1780.523,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790995730,1780408862.168672125,1,OK,0.9102514,0.0573993,0.3877725,-0.1333426,48.445,-85.112,-1764.292,0.5061322,3,OK,48.860,-85.136,-1764.712,OK,32.777,3.300,-1722.132,OK,-13.779,-66.422,-1696.641,Passive Strays,790995730,1780408862.168,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,720.652,519.917,-2467.077
4,Port 0x01: JJH Probe  s/n:3E4C880C,790995733,1780408862.218672125,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790995733,1780408862.218672125,1,OK,0.6910701,0.0514541,0.0081193,-0.7209083,261.793,-36.386,-1788.269,0.2008614,3,OK,261.703,-36.486,-1788.283,OK,173.430,1.720,-1790.690,OK,265.509,53.165,-1780.576,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790995733,1780408862.218672125,1,OK,0.9102919,0.0574547,0.3876944,-0.1332691,48.425,-85.095,-1764.271,0.5010936,3,OK,48.836,-85.119,-1764.687,OK,32.739,3.310,-1722.102,OK,-13.809,-66.420,-1696.635,Passive Strays,790995733,1780408862.218,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,720.596,519.889,-2466.947
4,Port 0x01: JJH Probe  s/n:3E4C880C,790995736,1780408862.268672125,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790995736,1780408862.268672125,1,OK,0.6910122,0.0505064,0.0074226,-0.7210382,261.790,-36.343,-1788.313,0.1965030,3,OK,261.699,-36.439,-1788.326,OK,173.441,1.787,-1790.784,OK,265.534,53.219,-1780.829,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790995736,1780408862.268672125,1,OK,0.9101574,0.0575375,0.3880297,-0.1331761,48.392,-85.088,-1764.355,0.5478310,3,OK,48.843,-85.141,-1764.822,OK,32.714,3.309,-1722.133,OK,-13.828,-66.418,-1696.634,Passive Strays,790995736,1780408862.268,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,790995739,1780408862.318672125,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790995739,1780408862.318672125,1,OK,0.6908992,0.0503526,0.0065126,-0.7211660,261.829,-36.300,-1788.423,0.1963322,3,OK,261.729,-36.386,-1788.437,OK,173.508,1.858,-1791.043,OK,265.607,53.268,-1781.072,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790995739,1780408862.318672125,1,OK,0.9102133,0.0573753,0.3879113,-0.1332091,48.426,-85.094,-1764.311,0.5252815,3,OK,48.857,-85.131,-1764.753,OK,32.739,3.312,-1722.132,OK,-13.796,-66.416,-1696.627,Passive Strays,790995739,1780408862.318,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,720.653,519.931,-2467.104
4,Port 0x01: JJH Probe  s/n:3E4C880C,790995742,1780408862.368672126,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790995742,1780408862.368672126,1,OK,0.6909396,0.0504669,0.0073374,-0.7211115,261.824,-36.269,-1788.580,0.1947653,3,OK,261.728,-36.363,-1788.594,OK,173.492,1.879,-1791.063,OK,265.584,53.292,-1781.112,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790995742,1780408862.368672126,1,OK,0.9101421,0.0578567,0.3880127,-0.1331919,48.388,-85.068,-1764.360,0.5417216,3,OK,48.835,-85.133,-1764.826,OK,32.724,3.316,-1722.080,OK,-13.823,-66.415,-1696.644,Passive Strays,790995742,1780408862.368,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,720.614,519.928,-2467.118
4,Port 0x01: JJH Probe  s/n:3E4C880C,790995745,1780408862.418672126,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790995745,1780408862.418672126,1,OK,0.6909587,0.0505191,0.0070907,-0.7210919,261.846,-36.288,-1788.461,0.1976041,3,OK,261.753,-36.385,-1788.474,OK,173.509,1.856,-1790.991,OK,265.603,53.279,-1781.016,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790995745,1780408862.418672126,1,OK,0.9102692,0.0574612,0.3877594,-0.1332325,48.444,-85.095,-1764.287,0.5113952,3,OK,48.864,-85.132,-1764.717,OK,32.748,3.308,-1722.101,OK,-13.783,-66.414,-1696.638,Passive Strays,790995745,1780408862.418,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,720.612,519.903,-2466.981
4,Port 0x01: JJH Probe  s/n:3E4C880C,790995748,1780408862.468672126,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790995748,1780408862.468672126,1,OK,0.6909357,0.0508669,0.0072599,-0.7210879,261.852,-36.334,-1788.403,0.1969286,3,OK,261.765,-36.438,-1788.417,OK,173.516,1.819,-1790.929,OK,265.605,53.230,-1780.892,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790995748,1780408862.468672126,1,OK,0.9103396,0.0574736,0.3875871,-0.1332469,48.463,-85.100,-1764.280,0.4931539,3,OK,48.867,-85.120,-1764.688,OK,32.764,3.301,-1722.113,OK,-13.780,-66.428,-1696.667,Passive Strays,790995748,1780408862.468,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,790995751,1780408862.518672126,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790995751,1780408862.518672126,1,OK,0.6908655,0.0507729,0.0077239,-0.7211570,261.829,-36.346,-1788.495,0.1955519,3,OK,261.746,-36.443,-1788.508,OK,173.486,1.820,-1790.932,OK,265.606,53.207,-1780.939,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790995751,1780408862.518672126,1,OK,0.9102903,0.0574208,0.3877155,-0.1332332,48.408,-85.098,-1764.297,0.5079746,3,OK,48.824,-85.127,-1764.721,OK,32.713,3.310,-1722.127,OK,-13.830,-66.423,-1696.654,Passive Strays,790995751,1780408862.518,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,720.560,519.919,-2467.052
4,Port 0x01: JJH Probe  s/n:3E4C880C,790995754,1780408862.568672126,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790995754,1780408862.568672126,1,OK,0.6908498,0.0502229,0.0071179,-0.7212167,261.850,-36.370,-1788.390,0.1958667,3,OK,261.763,-36.462,-1788.403,OK,173.514,1.802,-1790.892,OK,265.643,53.192,-1780.980,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790995754,1780408862.568672126,1,OK,0.9102894,0.0574653,0.3877128,-0.1332281,48.424,-85.099,-1764.230,0.5082499,3,OK,48.841,-85.135,-1764.657,OK,32.725,3.303,-1722.047,OK,-13.808,-66.421,-1696.589,Passive Strays,790995754,1780408862.568,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,790995757,1780408862.618672126,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790995757,1780408862.618672126,1,OK,0.6908689,0.0511475,0.0076846,-0.7211276,261.876,-36.397,-1788.289,0.1975148,3,OK,261.779,-36.487,-1788.303,OK,173.544,1.758,-1790.761,OK,265.648,53.152,-1780.689,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790995757,1780408862.618672126,1,OK,0.9104176,0.0570195,0.3874462,-0.1333192,48.501,-85.134,-1764.207,0.4828131,3,OK,48.895,-85.141,-1764.600,OK,32.782,3.301,-1722.133,OK,-13.756,-66.424,-1696.628,Passive Strays,790995757,1780408862.618,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,720.637,519.907,-2466.960
4,Port 0x01: JJH Probe  s/n:3E4C880C,790995760,1780408862.668672126,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790995760,1780408862.668672126,1,OK,0.6909062,0.0515597,0.0080245,-0.7210588,261.842,-36.447,-1788.230,0.1943218,3,OK,261.755,-36.546,-1788.244,OK,173.503,1.704,-1790.673,OK,265.590,53.096,-1780.536,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790995760,1780408862.668672126,1,OK,0.9102026,0.0574108,0.3879414,-0.1331794,48.442,-85.104,-1764.272,0.5227525,3,OK,48.871,-85.142,-1764.712,OK,32.754,3.299,-1722.082,OK,-13.774,-66.434,-1696.586,Passive Strays,790995760,1780408862.668,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,790995763,1780408862.718672126,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790995763,1780408862.718672126,1,OK,0.6908090,0.0510064,0.0072798,-0.7211992,261.815,-36.507,-1788.050,0.1924895,3,OK,261.721,-36.590,-1788.063,OK,173.489,1.668,-1790.582,OK,265.603,53.038,-1780.519,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790995763,1780408862.718672126,1,OK,0.9102383,0.0575805,0.3878225,-0.1332082,48.419,-85.100,-1764.306,0.5169798,3,OK,48.844,-85.137,-1764.740,OK,32.737,3.298,-1722.098,OK,-13.809,-66.439,-1696.637,Passive Strays,790995763,1780408862.718,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,720.576,519.926,-2467.064
4,Port 0x01: JJH Probe  s/n:3E4C880C,790995766,1780408862.768672126,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790995766,1780408862.768672126,1,OK,0.6907702,0.0515897,0.0082370,-0.7211846,261.855,-36.504,-1788.169,0.1995767,3,OK,261.766,-36.603,-1788.183,OK,173.523,1.674,-1790.575,OK,265.643,53.039,-1780.442,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790995766,1780408862.768672126,1,OK,0.9103618,0.0575325,0.3875202,-0.1332649,48.442,-85.115,-1764.268,0.4893280,3,OK,48.843,-85.141,-1764.675,OK,32.743,3.292,-1722.094,OK,-13.807,-66.445,-1696.666,Passive Strays,790995766,1780408862.768,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
