Tools,Port 0x01: JJH Probe  s/n:3E4C880C,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Passive Strays,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz
4,Port 0x01: JJH Probe  s/n:3E4C880C,790996609,1780408876.818672128,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790996609,1780408876.818672128,1,OK,0.6830560,0.0060481,-0.0026197,-0.7303362,252.547,-34.149,-1773.436,0.2109459,3,OK,252.458,-34.220,-1773.438,OK,165.042,6.007,-1774.344,OK,258.745,55.584,-1772.961,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790996609,1780408876.818672128,1,OK,0.9288665,0.0663456,0.3398554,-0.1315431,27.296,-85.660,-1763.352,0.5361031,3,OK,27.787,-85.756,-1763.774,OK,7.656,2.762,-1722.755,OK,-41.567,-66.852,-1702.478,Passive Strays,790996609,1780408876.818,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,720.564,519.890,-2466.967
4,Port 0x01: JJH Probe  s/n:3E4C880C,790996612,1780408876.868672128,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790996612,1780408876.868672128,1,OK,0.6830546,0.0061271,-0.0020565,-0.7303388,252.550,-34.152,-1773.555,0.2022008,3,OK,252.469,-34.226,-1773.557,OK,165.046,6.015,-1774.369,OK,258.737,55.575,-1773.001,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790996612,1780408876.868672128,1,OK,0.9287197,0.0664067,0.3402620,-0.1314978,27.270,-85.654,-1763.456,0.5708911,3,OK,27.792,-85.753,-1763.906,OK,7.660,2.751,-1722.821,OK,-41.577,-66.857,-1702.491,Passive Strays,790996612,1780408876.868,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,720.589,519.919,-2467.060
4,Port 0x01: JJH Probe  s/n:3E4C880C,790996615,1780408876.918672128,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790996615,1780408876.918672128,1,OK,0.6830979,0.0063372,-0.0024004,-0.7302954,252.570,-34.159,-1773.445,0.1978751,3,OK,252.492,-34.230,-1773.447,OK,165.063,6.000,-1774.336,OK,258.743,55.563,-1772.906,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790996615,1780408876.918672128,1,OK,0.9287960,0.0664259,0.3400545,-0.1314863,27.310,-85.653,-1763.416,0.5569556,3,OK,27.819,-85.753,-1763.856,OK,7.682,2.759,-1722.791,OK,-41.553,-66.862,-1702.493,Passive Strays,790996615,1780408876.918,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,720.578,519.896,-2466.929
4,Port 0x01: JJH Probe  s/n:3E4C880C,790996618,1780408876.968672121,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790996618,1780408876.968672121,1,OK,0.6830215,0.0056762,-0.0026592,-0.7303713,252.573,-34.161,-1773.490,0.2050447,3,OK,252.484,-34.233,-1773.491,OK,165.078,6.008,-1774.378,OK,258.772,55.569,-1773.068,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790996618,1780408876.968672121,1,OK,0.9289118,0.0661654,0.3397547,-0.1315740,27.324,-85.681,-1763.338,0.5292723,3,OK,27.807,-85.758,-1763.749,OK,7.683,2.748,-1722.790,OK,-41.555,-66.865,-1702.483,Passive Strays,790996618,1780408876.968,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,790996621,1780408877.018672121,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790996621,1780408877.018672121,1,OK,0.6830335,0.0057914,-0.0020434,-0.7303612,252.540,-34.165,-1773.510,0.2050218,3,OK,252.460,-34.230,-1773.511,OK,165.030,6.003,-1774.297,OK,258.741,55.558,-1772.998,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790996621,1780408877.018672121,1,OK,0.9286266,0.0662551,0.3405409,-0.1315096,27.234,-85.662,-1763.459,0.5877212,3,OK,27.771,-85.763,-1763.922,OK,7.643,2.749,-1722.832,OK,-41.594,-66.858,-1702.440,Passive Strays,790996621,1780408877.018,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,720.552,519.882,-2466.961
4,Port 0x01: JJH Probe  s/n:3E4C880C,790996624,1780408877.068672128,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790996624,1780408877.068672128,1,OK,0.6830573,0.0063783,-0.0016173,-0.7303352,252.566,-34.165,-1773.571,0.2059198,3,OK,252.486,-34.242,-1773.573,OK,165.058,5.999,-1774.325,OK,258.756,55.565,-1772.930,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790996624,1780408877.068672128,1,OK,0.9288111,0.0663704,0.3400134,-0.1315133,27.298,-85.673,-1763.412,0.5554152,3,OK,27.807,-85.773,-1763.851,OK,7.666,2.741,-1722.799,OK,-41.563,-66.868,-1702.499,Passive Strays,790996624,1780408877.068,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,720.557,519.869,-2466.849
4,Port 0x01: JJH Probe  s/n:3E4C880C,790996627,1780408877.118672128,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790996627,1780408877.118672128,1,OK,0.6830235,0.0059695,-0.0022180,-0.7303687,252.569,-34.166,-1773.499,0.2111050,3,OK,252.491,-34.245,-1773.500,OK,165.056,6.005,-1774.330,OK,258.773,55.569,-1772.985,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790996627,1780408877.118672128,1,OK,0.9287767,0.0665513,0.3400785,-0.1314970,27.304,-85.648,-1763.420,0.5598481,3,OK,27.816,-85.747,-1763.861,OK,7.684,2.752,-1722.772,OK,-41.554,-66.858,-1702.489,Passive Strays,790996627,1780408877.118,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,790996630,1780408877.168672128,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790996630,1780408877.168672128,1,OK,0.6830578,0.0060893,-0.0028701,-0.7303333,252.550,-34.160,-1773.436,0.2070815,3,OK,252.465,-34.227,-1773.437,OK,165.042,5.998,-1774.392,OK,258.745,55.566,-1772.986,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790996630,1780408877.168672128,1,OK,0.9288611,0.0661000,0.3399484,-0.1314645,27.295,-85.666,-1763.347,0.5433757,3,OK,27.790,-85.745,-1763.769,OK,7.643,2.751,-1722.789,OK,-41.574,-66.860,-1702.455,Passive Strays,790996630,1780408877.168,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,720.597,519.905,-2467.053
4,Port 0x01: JJH Probe  s/n:3E4C880C,790996633,1780408877.218672121,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790996633,1780408877.218672121,1,OK,0.6830947,0.0062918,-0.0019010,-0.7303002,252.571,-34.154,-1773.546,0.2043599,3,OK,252.500,-34.227,-1773.547,OK,165.048,6.005,-1774.344,OK,258.753,55.571,-1772.951,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790996633,1780408877.218672121,1,OK,0.9288974,0.0657831,0.3398453,-0.1316333,27.310,-85.703,-1763.303,0.5312751,3,OK,27.793,-85.765,-1763.710,OK,7.674,2.745,-1722.822,OK,-41.564,-66.860,-1702.437,Passive Strays,790996633,1780408877.218,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,720.611,519.902,-2467.051
4,Port 0x01: JJH Probe  s/n:3E4C880C,790996636,1780408877.268672121,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790996636,1780408877.268672121,1,OK,0.6830645,0.0064495,-0.0020742,-0.7303266,252.559,-34.151,-1773.553,0.2046460,3,OK,252.485,-34.223,-1773.555,OK,165.043,6.013,-1774.394,OK,258.749,55.574,-1772.959,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790996636,1780408877.268672121,1,OK,0.9289337,0.0658856,0.3397461,-0.1315823,27.307,-85.682,-1763.327,0.5308505,3,OK,27.790,-85.751,-1763.737,OK,7.658,2.765,-1722.831,OK,-41.580,-66.853,-1702.475,Passive Strays,790996636,1780408877.268,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,720.592,519.913,-2467.002
4,Port 0x01: JJH Probe  s/n:3E4C880C,790996639,1780408877.318672128,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790996639,1780408877.318672128,1,OK,0.6830810,0.0061865,-0.0020278,-0.7303136,252.566,-34.152,-1773.573,0.2122795,3,OK,252.486,-34.221,-1773.574,OK,165.043,6.000,-1774.386,OK,258.762,55.578,-1773.007,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790996639,1780408877.318672128,1,OK,0.9288476,0.0662428,0.3399224,-0.1315557,27.292,-85.674,-1763.380,0.5467907,3,OK,27.792,-85.763,-1763.809,OK,7.659,2.748,-1722.802,OK,-41.577,-66.860,-1702.488,Passive Strays,790996639,1780408877.318,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,720.623,519.929,-2467.120
4,Port 0x01: JJH Probe  s/n:3E4C880C,790996642,1780408877.368672121,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790996642,1780408877.368672121,1,OK,0.6830517,0.0060935,-0.0020727,-0.7303417,252.578,-34.148,-1773.559,0.2143744,3,OK,252.488,-34.217,-1773.560,OK,165.069,6.007,-1774.373,OK,258.782,55.587,-1773.011,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790996642,1780408877.368672121,1,OK,0.9287792,0.0665654,0.3400962,-0.1314260,27.312,-85.637,-1763.403,0.5616807,3,OK,27.826,-85.739,-1763.847,OK,7.681,2.758,-1722.747,OK,-41.548,-66.859,-1702.469,Passive Strays,790996642,1780408877.368,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,720.622,519.902,-2467.034
4,Port 0x01: JJH Probe  s/n:3E4C880C,790996645,1780408877.418672128,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790996645,1780408877.418672128,1,OK,0.6830836,0.0060752,-0.0018182,-0.7303126,252.554,-34.151,-1773.564,0.2125031,3,OK,252.477,-34.223,-1773.565,OK,165.028,6.003,-1774.332,OK,258.749,55.580,-1772.987,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790996645,1780408877.418672128,1,OK,0.9289392,0.0658160,0.3397416,-0.1315899,27.305,-85.685,-1763.334,0.5204536,3,OK,27.779,-85.745,-1763.733,OK,7.655,2.758,-1722.853,OK,-41.573,-66.852,-1702.492,Passive Strays,790996645,1780408877.418,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,720.603,519.912,-2467.052
4,Port 0x01: JJH Probe  s/n:3E4C880C,790996648,1780408877.468672121,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790996648,1780408877.468672121,1,OK,0.6830794,0.0064130,-0.0015685,-0.7303143,252.560,-34.152,-1773.536,0.2054760,3,OK,252.482,-34.228,-1773.537,OK,165.046,6.009,-1774.283,OK,258.744,55.578,-1772.884,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790996648,1780408877.468672121,1,OK,0.9289518,0.0661721,0.3396183,-0.1316406,27.310,-85.675,-1763.322,0.5212678,3,OK,27.787,-85.757,-1763.729,OK,7.665,2.762,-1722.782,OK,-41.571,-66.844,-1702.497,Passive Strays,790996648,1780408877.468,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,790996651,1780408877.518672121,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790996651,1780408877.518672121,1,OK,0.6830274,0.0061482,-0.0019196,-0.7303643,252.557,-34.155,-1773.532,0.2110448,3,OK,252.471,-34.219,-1773.533,OK,165.045,6.007,-1774.323,OK,258.765,55.571,-1772.958,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790996651,1780408877.518672121,1,OK,0.9288167,0.0666334,0.3399354,-0.1315427,27.294,-85.649,-1763.396,0.5473343,3,OK,27.794,-85.750,-1763.829,OK,7.671,2.752,-1722.745,OK,-41.567,-66.855,-1702.497,Passive Strays,790996651,1780408877.518,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,790996654,1780408877.568672121,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790996654,1780408877.568672121,1,OK,0.6830271,0.0059067,-0.0023526,-0.7303653,252.541,-34.153,-1773.536,0.2111943,3,OK,252.463,-34.232,-1773.537,OK,165.028,6.017,-1774.386,OK,258.744,55.582,-1773.047,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790996654,1780408877.568672121,1,OK,0.9286880,0.0665641,0.3403329,-0.1314583,27.257,-85.637,-1763.448,0.5814332,3,OK,27.789,-85.751,-1763.911,OK,7.645,2.759,-1722.773,OK,-41.584,-66.848,-1702.466,Passive Strays,790996654,1780408877.568,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,720.567,519.900,-2467.040
4,Port 0x01: JJH Probe  s/n:3E4C880C,790996657,1780408877.618672121,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790996657,1780408877.618672121,1,OK,0.6830957,0.0066152,-0.0015880,-0.7302971,252.564,-34.144,-1773.578,0.2042511,3,OK,252.484,-34.209,-1773.579,OK,165.047,6.009,-1774.343,OK,258.748,55.578,-1772.901,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790996657,1780408877.618672121,1,OK,0.9289115,0.0661544,0.3397755,-0.1315282,27.321,-85.661,-1763.353,0.5316998,3,OK,27.807,-85.742,-1763.768,OK,7.668,2.765,-1722.800,OK,-41.555,-66.847,-1702.496,Passive Strays,790996657,1780408877.618,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,790996660,1780408877.668672128,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790996660,1780408877.668672128,1,OK,0.6830222,0.0060538,-0.0028585,-0.7303670,252.551,-34.150,-1773.424,0.2110599,3,OK,252.460,-34.224,-1773.425,OK,165.053,6.015,-1774.375,OK,258.755,55.585,-1772.977,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790996660,1780408877.668672128,1,OK,0.9287970,0.0660200,0.3400947,-0.1315789,27.292,-85.670,-1763.372,0.5544944,3,OK,27.799,-85.758,-1763.806,OK,7.671,2.770,-1722.822,OK,-41.565,-66.845,-1702.449,Passive Strays,790996660,1780408877.668,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,790996663,1780408877.718672121,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790996663,1780408877.718672121,1,OK,0.6830498,0.0056514,-0.0025845,-0.7303454,252.555,-34.143,-1773.474,0.2116655,3,OK,252.477,-34.210,-1773.475,OK,165.033,6.017,-1774.347,OK,258.760,55.585,-1773.047,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790996663,1780408877.718672121,1,OK,0.9287918,0.0663328,0.3400900,-0.1314703,27.298,-85.642,-1763.392,0.5526739,3,OK,27.803,-85.729,-1763.825,OK,7.671,2.768,-1722.786,OK,-41.562,-66.853,-1702.467,Passive Strays,790996663,1780408877.718,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,720.638,519.927,-2467.171
4,Port 0x01: JJH Probe  s/n:3E4C880C,790996666,1780408877.768672121,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790996666,1780408877.768672121,1,OK,0.6830791,0.0058840,-0.0021171,-0.7303176,252.571,-34.142,-1773.551,0.2146866,3,OK,252.492,-34.216,-1773.552,OK,165.046,6.011,-1774.358,OK,258.768,55.593,-1773.036,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790996666,1780408877.768672121,1,OK,0.9287401,0.0663787,0.3402029,-0.1315204,27.291,-85.642,-1763.413,0.5588681,3,OK,27.801,-85.737,-1763.853,OK,7.678,2.766,-1722.789,OK,-41.552,-66.842,-1702.467,Passive Strays,790996666,1780408877.768,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,790996669,1780408877.818672121,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790996669,1780408877.818672121,1,OK,0.6830798,0.0062593,-0.0013622,-0.7303156,252.557,-34.151,-1773.657,0.2039783,3,OK,252.485,-34.220,-1773.658,OK,165.033,6.010,-1774.356,OK,258.744,55.570,-1773.000,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790996669,1780408877.818672121,1,OK,0.9288078,0.0659677,0.3400887,-0.1315449,27.280,-85.673,-1763.345,0.5498702,3,OK,27.781,-85.747,-1763.770,OK,7.653,2.757,-1722.808,OK,-41.579,-66.852,-1702.425,Passive Strays,790996669,1780408877.818,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,720.578,519.908,-2467.029
4,Port 0x01: JJH Probe  s/n:3E4C880C,790996672,1780408877.868672121,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790996672,1780408877.868672121,1,OK,0.6830571,0.0060125,-0.0020888,-0.7303373,252.559,-34.145,-1773.556,0.2123364,3,OK,252.480,-34.216,-1773.557,OK,165.039,6.014,-1774.367,OK,258.760,55.586,-1773.020,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790996672,1780408877.868672121,1,OK,0.9288278,0.0664207,0.3399549,-0.1315217,27.301,-85.647,-1763.398,0.5524075,3,OK,27.807,-85.749,-1763.835,OK,7.668,2.770,-1722.780,OK,-41.566,-66.845,-1702.495,Passive Strays,790996672,1780408877.868,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,720.581,519.896,-2466.989
4,Port 0x01: JJH Probe  s/n:3E4C880C,790996675,1780408877.918672128,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790996675,1780408877.918672128,1,OK,0.6830215,0.0055377,-0.0026681,-0.7303724,252.588,-34.151,-1773.457,0.2141554,3,OK,252.508,-34.219,-1773.458,OK,165.068,6.014,-1774.337,OK,258.802,55.579,-1773.055,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790996675,1780408877.918672128,1,OK,0.9288909,0.0660322,0.3398265,-0.1316028,27.345,-85.677,-1763.356,0.5352860,3,OK,27.832,-85.744,-1763.769,OK,7.713,2.755,-1722.832,OK,-41.533,-66.851,-1702.486,Passive Strays,790996675,1780408877.918,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
