Tools,Port 0x01: JJH Probe  s/n:3E4C880C,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Passive Strays,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz 
4,Port 0x01: JJH Probe  s/n:3E4C880C,1019167927,1784211740.718725691,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,1019167927,1784211740.718725691,1,OK,0.6211521,0.5640455,0.0152175,-0.5438669,-109.058,261.132,-1420.335,0.3287262,3,OK,-108.966,261.041,-1420.364,OK,-185.540,304.225,-1460.443,OK,-145.570,320.324,-1363.222,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,1019167927,1784211740.718725691,1,OK,0.9733536,0.1976458,0.1151772,-0.0159114,-243.569,-306.097,-1374.058,0.3188891,3,OK,-243.209,-306.248,-1374.211,OK,-294.417,-232.899,-1329.926,OK,-334.378,-307.248,-1352.454,Passive Strays,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,1019167930,1784211740.768725692,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,1019167930,1784211740.768725692,1,OK,0.6211724,0.5639886,0.0150665,-0.5439069,-109.062,261.128,-1420.294,0.3154481,3,OK,-108.961,261.040,-1420.302,OK,-185.542,304.238,-1460.411,OK,-145.566,320.326,-1363.229,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,1019167930,1784211740.768725692,1,OK,0.9724572,0.2022913,0.1144516,-0.0174959,-244.225,-305.835,-1375.396,0.3136266,3,OK,-243.872,-305.994,-1375.552,OK,-294.778,-232.792,-1330.634,OK,-335.049,-306.785,-1353.874,Passive Strays,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,1019167933,1784211740.818725692,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,1019167933,1784211740.818725692,1,OK,0.6211069,0.5640976,0.0151834,-0.5438654,-109.078,261.130,-1420.390,0.3030874,3,OK,-108.988,261.042,-1420.416,OK,-185.540,304.237,-1460.474,OK,-145.599,320.312,-1363.307,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,1019167933,1784211740.818725692,1,OK,0.9718195,0.2058389,0.1133134,-0.0189001,-244.831,-305.550,-1376.547,0.3072439,3,OK,-244.483,-305.694,-1376.696,OK,-295.152,-232.626,-1331.381,OK,-335.700,-306.280,-1355.177,Passive Strays,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,1019167936,1784211740.868725692,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,1019167936,1784211740.868725692,1,OK,0.6211869,0.5639565,0.0149765,-0.5439262,-109.073,261.114,-1420.357,0.2867174,3,OK,-108.972,261.022,-1420.373,OK,-185.528,304.230,-1460.446,OK,-145.592,320.326,-1363.332,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,1019167936,1784211740.868725692,1,OK,0.9710424,0.2094746,0.1131023,-0.0201205,-245.340,-305.330,-1377.609,0.3194525,3,OK,-244.982,-305.497,-1377.773,OK,-295.430,-232.538,-1331.905,OK,-336.200,-305.909,-1356.233,Passive Strays,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,1019167939,1784211740.918725691,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,1019167939,1784211740.918725691,1,OK,0.6210984,0.5641453,0.0150874,-0.5438282,-109.085,261.125,-1420.411,0.2990730,3,OK,-108.998,261.039,-1420.438,OK,-185.532,304.235,-1460.509,OK,-145.615,320.311,-1363.341,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,1019167939,1784211740.918725691,1,OK,0.9706344,0.2118974,0.1119323,-0.0209645,-245.755,-305.125,-1378.395,0.3012546,3,OK,-245.415,-305.273,-1378.545,OK,-295.721,-232.424,-1332.459,OK,-336.658,-305.565,-1357.199,Passive Strays,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,1019167942,1784211740.968725691,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,1019167942,1784211740.968725691,1,OK,0.6210970,0.5641066,0.0149278,-0.5438744,-109.105,261.139,-1420.481,0.2679489,3,OK,-109.016,261.056,-1420.501,OK,-185.527,304.268,-1460.562,OK,-145.639,320.337,-1363.468,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,1019167942,1784211740.968725691,1,OK,0.9704668,0.2128406,0.1115434,-0.0212385,-246.006,-305.060,-1378.953,0.3009928,3,OK,-245.670,-305.207,-1379.101,OK,-295.937,-232.405,-1332.919,OK,-336.916,-305.450,-1357.815,Passive Strays,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,1019167945,1784211741.018725692,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,1019167945,1784211741.018725692,1,OK,0.6210389,0.5642084,0.0150655,-0.5438315,-109.103,261.156,-1420.531,0.2937810,3,OK,-109.013,261.066,-1420.564,OK,-185.537,304.281,-1460.621,OK,-145.640,320.344,-1363.462,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,1019167945,1784211741.018725692,1,OK,0.9704638,0.2128071,0.1116285,-0.0212639,-245.992,-305.059,-1378.925,0.3047325,3,OK,-245.652,-305.221,-1379.081,OK,-295.920,-232.377,-1332.875,OK,-336.896,-305.455,-1357.775,Passive Strays,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,1019167948,1784211741.068725692,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,1019167948,1784211741.068725692,1,OK,0.6211037,0.5641297,0.0149308,-0.5438429,-109.093,261.143,-1420.455,0.2896760,3,OK,-109.007,261.062,-1420.474,OK,-185.525,304.263,-1460.567,OK,-145.620,320.339,-1363.418,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,1019167948,1784211741.068725692,1,OK,0.9706694,0.2115722,0.1122586,-0.0208821,-245.752,-305.161,-1378.430,0.3111153,3,OK,-245.407,-305.327,-1378.590,OK,-295.732,-232.438,-1332.500,OK,-336.631,-305.617,-1357.179,Passive Strays,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,1019167951,1784211741.118725691,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,1019167951,1784211741.118725691,1,OK,0.6211054,0.5641165,0.0151481,-0.5438486,-109.065,261.144,-1420.418,0.3117356,3,OK,-108.983,261.059,-1420.453,OK,-185.518,304.244,-1460.516,OK,-145.587,320.335,-1363.321,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,1019167951,1784211741.118725691,1,OK,0.9709405,0.2099354,0.1130789,-0.0203698,-245.363,-305.279,-1377.613,0.3118130,3,OK,-245.014,-305.448,-1377.775,OK,-295.402,-232.488,-1331.838,OK,-336.219,-305.833,-1356.237,Passive Strays,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,1019167954,1784211741.168725691,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,1019167954,1784211741.168725691,1,OK,0.6212304,0.5640516,0.0146647,-0.5437863,-109.085,261.151,-1420.401,0.3097939,3,OK,-108.992,261.073,-1420.402,OK,-185.524,304.261,-1460.588,OK,-145.610,320.375,-1363.394,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,1019167954,1784211741.168725691,1,OK,0.9717246,0.2062840,0.1132850,-0.0190954,-244.893,-305.508,-1376.675,0.3148142,3,OK,-244.539,-305.661,-1376.829,OK,-295.187,-232.595,-1331.441,OK,-335.756,-306.204,-1355.300,Passive Strays,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,1019167957,1784211741.218725691,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,1019167957,1784211741.218725691,1,OK,0.6211925,0.5640571,0.0149480,-0.5438161,-109.069,261.190,-1420.383,0.3388793,3,OK,-108.984,261.104,-1420.415,OK,-185.525,304.278,-1460.548,OK,-145.585,320.409,-1363.288,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,1019167957,1784211741.218725691,1,OK,0.9726611,0.2012483,0.1145880,-0.0172924,-244.125,-305.858,-1375.179,0.3235509,3,OK,-243.764,-306.009,-1375.333,OK,-294.727,-232.787,-1330.570,OK,-334.945,-306.805,-1353.629,Passive Strays,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,1019167960,1784211741.268725692,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,1019167960,1784211741.268725692,1,OK,0.6212521,0.5638757,0.0151414,-0.5439309,-109.051,261.185,-1420.408,0.3239861,3,OK,-108.966,261.091,-1420.455,OK,-185.520,304.259,-1460.508,OK,-145.560,320.413,-1363.309,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,1019167960,1784211741.268725692,1,OK,0.9737645,0.1954320,0.1155828,-0.0151524,-243.123,-306.210,-1373.133,0.3167650,3,OK,-242.762,-306.354,-1373.283,OK,-294.102,-232.937,-1329.294,OK,-333.929,-307.469,-1351.481,Passive Strays,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,1019167963,1784211741.318725692,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,1019167963,1784211741.318725692,1,OK,0.6214452,0.5636075,0.0152249,-0.5439858,-109.027,261.205,-1420.371,0.3111338,3,OK,-108.951,261.117,-1420.419,OK,-185.515,304.239,-1460.443,OK,-145.527,320.446,-1363.294,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,1019167963,1784211741.318725692,1,OK,0.9751122,0.1875226,0.1176318,-0.0124177,-241.939,-306.679,-1370.817,0.3257023,3,OK,-241.570,-306.821,-1370.967,OK,-293.388,-233.169,-1327.955,OK,-332.670,-308.317,-1348.879,Passive Strays,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,1019167966,1784211741.368725691,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,1019167966,1784211741.368725691,1,OK,0.6214225,0.5635924,0.0150690,-0.5440317,-109.029,261.206,-1420.321,0.3223073,3,OK,-108.951,261.126,-1420.351,OK,-185.517,304.256,-1460.432,OK,-145.505,320.455,-1363.254,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,1019167966,1784211741.368725691,1,OK,0.9766281,0.1788131,0.1188940,-0.0093610,-240.711,-307.067,-1368.356,0.3277414,3,OK,-240.341,-307.185,-1368.495,OK,-292.728,-233.327,-1326.688,OK,-331.408,-309.095,-1346.273,Passive Strays,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,1019167969,1784211741.418725691,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,1019167969,1784211741.418725691,1,OK,0.6216566,0.5632901,0.0150575,-0.5440778,-109.010,261.183,-1420.264,0.3131457,3,OK,-108.924,261.089,-1420.309,OK,-185.511,304.194,-1460.355,OK,-145.495,320.473,-1363.229,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,1019167969,1784211741.418725691,1,OK,0.9779690,0.1700316,0.1209311,-0.0064526,-239.328,-307.423,-1365.566,0.3431948,3,OK,-238.942,-307.534,-1365.705,OK,-291.864,-233.454,-1325.007,OK,-329.957,-309.833,-1343.184,Passive Strays,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,1019167972,1784211741.468725691,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,1019167972,1784211741.468725691,1,OK,0.6218296,0.5632943,0.0152055,-0.5438716,-109.000,261.206,-1420.282,0.3206191,3,OK,-108.929,261.123,-1420.330,OK,-185.519,304.160,-1460.389,OK,-145.514,320.475,-1363.236,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,1019167972,1784211741.468725691,1,OK,0.9792810,0.1608930,0.1229273,-0.0033333,-237.972,-307.734,-1362.892,0.3494997,3,OK,-237.575,-307.848,-1363.035,OK,-291.073,-233.533,-1323.490,OK,-328.525,-310.565,-1340.223,Passive Strays,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,1019167975,1784211741.518725692,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,1019167975,1784211741.518725692,1,OK,0.6219873,0.5630139,0.0151178,-0.5439840,-108.976,261.225,-1420.220,0.3093851,3,OK,-108.896,261.138,-1420.262,OK,-185.509,304.167,-1460.318,OK,-145.475,320.528,-1363.219,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,1019167975,1784211741.518725692,1,OK,0.9806187,0.1513983,0.1243599,0.0002962,-236.393,-308.103,-1359.855,0.3419045,3,OK,-236.002,-308.196,-1359.988,OK,-290.159,-233.742,-1321.735,OK,-326.895,-311.427,-1337.006,Passive Strays,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,1019167978,1784211741.568725692,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,1019167978,1784211741.568725692,1,OK,0.6219484,0.5627026,0.0154765,-0.5443404,-108.953,261.250,-1420.202,0.2826345,3,OK,-108.873,261.160,-1420.249,OK,-185.514,304.203,-1460.173,OK,-145.396,320.551,-1363.184,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,1019167978,1784211741.568725692,1,OK,0.9819597,0.1412324,0.1256759,0.0037506,-234.978,-308.256,-1357.115,0.3440561,3,OK,-234.579,-308.347,-1357.249,OK,-289.419,-233.684,-1320.381,OK,-325.428,-312.017,-1334.088,Passive Strays,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,1019167981,1784211741.618725691,1,Interference,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,1019167981,1784211741.618725691,1,OK,0.6221471,0.5627534,0.0151044,-0.5440712,-108.975,261.207,-1420.172,0.2813150,3,OK,-108.895,261.126,-1420.201,OK,-185.519,304.132,-1460.238,OK,-145.464,320.523,-1363.226,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,1019167981,1784211741.618725691,1,OK,0.9831265,0.1306317,0.1278283,0.0075854,-233.253,-308.488,-1353.730,0.3458115,3,OK,-232.853,-308.556,-1353.857,OK,-288.385,-233.798,-1318.361,OK,-323.613,-312.759,-1330.367,Passive Strays,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,1019167984,1784211741.668725691,1,Interference,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,1019167984,1784211741.668725691,1,OK,0.6221728,0.5625676,0.0151603,-0.5442324,-108.948,261.224,-1420.143,0.2851388,3,OK,-108.849,261.132,-1420.162,OK,-185.522,304.160,-1460.187,OK,-145.407,320.553,-1363.200,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,1019167984,1784211741.668725691,1,OK,0.9843306,0.1191096,0.1295310,0.0113081,-231.539,-308.530,-1350.443,0.3517768,3,OK,-231.129,-308.586,-1350.569,OK,-287.396,-233.679,-1316.622,OK,-321.823,-313.253,-1326.807,Passive Strays,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,1019167987,1784211741.718725692,1,Interference,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,1019167987,1784211741.718725692,1,OK,0.6220306,0.5628034,0.0150998,-0.5441528,-108.960,261.225,-1420.116,0.3003860,3,OK,-108.878,261.143,-1420.143,OK,-185.507,304.173,-1460.195,OK,-145.423,320.541,-1363.137,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,1019167987,1784211741.718725692,1,OK,0.9853764,0.1068791,0.1317513,0.0158712,-229.682,-308.597,-1346.964,0.3522395,3,OK,-229.274,-308.637,-1347.086,OK,-286.386,-233.703,-1314.731,OK,-319.847,-313.911,-1322.962,Passive Strays,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,1019167990,1784211741.768725692,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,1019167990,1784211741.768725692,1,OK,0.6220161,0.5630043,0.0151800,-0.5439593,-108.981,261.239,-1420.225,0.3285643,3,OK,-108.908,261.153,-1420.274,OK,-185.523,304.163,-1460.337,OK,-145.476,320.542,-1363.192,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,1019167990,1784211741.768725692,1,OK,0.9862466,0.0940080,0.1344348,0.0201847,-227.770,-308.430,-1343.263,0.3547818,3,OK,-227.352,-308.471,-1343.390,OK,-285.286,-233.463,-1312.651,OK,-317.787,-314.283,-1318.788,Passive Strays,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,1019167993,1784211741.818725692,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,1019167993,1784211741.818725692,1,OK,0.6219220,0.5629773,0.0151468,-0.5440958,-108.990,261.253,-1420.265,0.3217878,3,OK,-108.910,261.160,-1420.317,OK,-185.524,304.206,-1460.354,OK,-145.468,320.568,-1363.234,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,1019167993,1784211741.818725692,1,OK,0.9871953,0.0792051,0.1361564,0.0251667,-225.703,-308.154,-1339.373,0.3661060,3,OK,-225.281,-308.169,-1339.496,OK,-284.216,-233.206,-1310.785,OK,-315.610,-314.572,-1314.575,Passive Strays,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,1019167996,1784211741.868753032,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,1019167996,1784211741.868753032,1,OK,0.6219532,0.5630722,0.0150736,-0.5439638,-108.990,261.251,-1420.272,0.3314591,3,OK,-108.897,261.152,-1420.314,OK,-185.531,304.203,-1460.399,OK,-145.491,320.561,-1363.250,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,1019167996,1784211741.868753032,1,OK,0.9877497,0.0654118,0.1383388,0.0305637,-223.450,-307.792,-1335.200,0.3701464,3,OK,-223.011,-307.808,-1335.330,OK,-282.990,-232.966,-1308.399,OK,-313.213,-314.907,-1309.988,Passive Strays,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
