Tools,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,Frame,Time [sec],Face,State,Rz,Ry,Rx,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,Frame,Time [sec],Face,State,Rz,Ry,Rx,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,Frame,Time [sec],Face,State,Rz,Ry,Rx,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Passive Strays,Frame,Time [sec],Face,State,Rz,Ry,Rx,Tx,Ty,Tz,Error,Markers
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506238165,1729171169.418521556,1,OK,-0.8962022,-2.0451270,-14.5248576,79.860,-136.434,-1910.464,0.1037265,3,OK,79.838,-136.441,-1910.463,OK,43.425,-222.997,-1889.131,OK,-9.843,-134.922,-1913.697,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506238165,1729171169.418521556,1,OK,-45.2211904,2.2317855,3.7522624,14.659,29.720,-1843.139,0.1328267,3,OK,14.788,29.686,-1843.139,OK,30.648,127.402,-1835.615,OK,-51.013,95.947,-1839.502,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506238165,1729171169.418521556,1,OK,-14.6034446,16.2248735,-9.5082771,64.000,-1.869,-1962.004,0.2632722,3,OK,-49.907,25.854,-1928.301,OK,-145.131,50.197,-1899.622,OK,-186.024,36.415,-1884.993,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506238166,1729171169.435188223,1,OK,-0.9043612,-2.0142852,-14.4392754,79.854,-136.435,-1910.497,0.0880775,3,OK,79.835,-136.452,-1910.493,OK,43.416,-223.001,-1889.281,OK,-9.848,-134.924,-1913.677,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506238166,1729171169.435188223,1,OK,-45.2206214,2.1737183,3.7220402,14.657,29.716,-1843.106,0.1410799,3,OK,14.795,29.679,-1843.106,OK,30.640,127.401,-1835.684,OK,-51.026,95.952,-1839.563,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506238166,1729171169.435188223,1,OK,-14.5907761,16.1927728,-9.6799070,64.034,-1.860,-1961.853,0.2566594,3,OK,-49.901,25.840,-1928.209,OK,-145.137,50.177,-1899.587,OK,-186.015,36.379,-1884.908,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506238167,1729171169.451854889,1,OK,-0.9078722,-1.9502568,-14.5658124,79.862,-136.447,-1910.573,0.0929540,3,OK,79.849,-136.444,-1910.575,OK,43.430,-222.983,-1889.121,OK,-9.842,-134.930,-1913.653,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506238167,1729171169.451854889,1,OK,-45.2170231,2.2263878,3.6916519,14.672,29.722,-1843.138,0.1394826,3,OK,14.809,29.682,-1843.138,OK,30.661,127.412,-1835.704,OK,-51.019,95.949,-1839.510,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506238167,1729171169.451854889,1,OK,-14.5807642,16.1838260,-9.7090230,64.055,-1.832,-1961.808,0.2630490,3,OK,-49.886,25.851,-1928.183,OK,-145.132,50.162,-1899.575,OK,-186.013,36.373,-1884.889,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506238168,1729171169.468521556,1,OK,-0.9067451,-1.9802545,-14.5631358,79.866,-136.458,-1910.513,0.1002987,3,OK,79.852,-136.454,-1910.515,OK,43.428,-223.004,-1889.081,OK,-9.839,-134.936,-1913.642,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506238168,1729171169.468521556,1,OK,-45.2262315,2.1528509,3.8254857,14.660,29.713,-1843.179,0.1459521,3,OK,14.803,29.670,-1843.179,OK,30.649,127.390,-1835.632,OK,-51.023,95.962,-1839.669,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506238168,1729171169.468521556,1,OK,-14.5779883,16.1349021,-9.7754759,64.101,-1.845,-1961.671,0.2472507,3,OK,-49.878,25.834,-1928.140,OK,-145.141,50.172,-1899.620,OK,-186.013,36.352,-1884.939,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506238169,1729171169.485188223,1,OK,-0.9029763,-2.0092169,-14.4843917,79.850,-136.444,-1910.483,0.0939031,3,OK,79.831,-136.455,-1910.480,OK,43.416,-223.005,-1889.193,OK,-9.853,-134.930,-1913.656,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506238169,1729171169.485188223,1,OK,-45.2147665,2.2327341,3.6542427,14.659,29.708,-1843.076,0.1386784,3,OK,14.795,29.666,-1843.077,OK,30.638,127.403,-1835.688,OK,-51.024,95.935,-1839.437,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506238169,1729171169.485188223,1,OK,-14.5779074,16.2456788,-9.4697805,63.999,-1.827,-1962.067,0.2595007,3,OK,-49.887,25.838,-1928.330,OK,-145.142,50.149,-1899.607,OK,-186.032,36.335,-1884.978,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506238170,1729171169.501854889,1,OK,-0.9017681,-2.0020527,-14.4971833,79.860,-136.435,-1910.535,0.0934410,3,OK,79.838,-136.439,-1910.534,OK,43.425,-222.998,-1889.219,OK,-9.837,-134.925,-1913.696,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506238170,1729171169.501854889,1,OK,-45.2211820,2.2352678,3.7232479,14.662,29.720,-1843.129,0.1413411,3,OK,14.800,29.679,-1843.129,OK,30.653,127.403,-1835.642,OK,-51.019,95.955,-1839.486,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506238170,1729171169.501854889,1,OK,-14.5692550,16.1284312,-9.7987449,64.100,-1.832,-1961.636,0.2564143,3,OK,-49.898,25.836,-1928.115,OK,-145.146,50.142,-1899.611,OK,-186.024,36.336,-1884.924,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506238171,1729171169.518521556,1,OK,-0.9072766,-1.9727613,-14.4967341,79.868,-136.441,-1910.549,0.0922361,3,OK,79.854,-136.442,-1910.550,OK,43.433,-223.001,-1889.217,OK,-9.835,-134.925,-1913.664,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506238171,1729171169.518521556,1,OK,-45.2215652,2.1756238,3.7168422,14.674,29.718,-1843.110,0.1419041,3,OK,14.813,29.684,-1843.110,OK,30.660,127.400,-1835.693,OK,-51.010,95.955,-1839.564,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506238171,1729171169.518521556,1,OK,-14.5532088,16.1546160,-9.7927914,64.079,-1.804,-1961.812,0.2556025,3,OK,-49.895,25.825,-1928.243,OK,-145.160,50.107,-1899.687,OK,-186.034,36.285,-1884.983,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506238172,1729171169.535188222,1,OK,-0.9274702,-1.8684837,-14.5422275,79.865,-136.480,-1910.664,0.0897922,3,OK,79.847,-136.469,-1910.667,OK,43.428,-223.016,-1889.197,OK,-9.832,-134.938,-1913.614,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506238172,1729171169.535188222,1,OK,-45.2224172,2.1913728,3.7279327,14.662,29.709,-1843.107,0.1425378,3,OK,14.802,29.669,-1843.107,OK,30.651,127.393,-1835.658,OK,-51.020,95.948,-1839.535,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506238172,1729171169.535188222,1,OK,-14.5346672,16.1317624,-10.0415588,64.086,-1.795,-1961.736,0.2515481,3,OK,-49.890,25.794,-1928.211,OK,-145.199,50.061,-1899.685,OK,-186.044,36.226,-1884.896,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506238173,1729171169.551854889,1,OK,-0.9030994,-2.0048139,-14.4090508,79.850,-136.429,-1910.501,0.0879296,3,OK,79.838,-136.445,-1910.498,OK,43.419,-223.008,-1889.326,OK,-9.857,-134.922,-1913.666,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506238173,1729171169.551854889,1,OK,-45.2201366,2.2521331,3.6847556,14.658,29.715,-1843.113,0.1388879,3,OK,14.793,29.674,-1843.114,OK,30.644,127.401,-1835.663,OK,-51.015,95.948,-1839.443,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506238173,1729171169.551854889,1,OK,-14.5300729,16.0838796,-10.0819842,64.139,-1.812,-1961.529,0.2477696,3,OK,-49.896,25.778,-1928.091,OK,-145.180,50.042,-1899.664,OK,-186.042,36.200,-1884.884,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506238174,1729171169.568521556,1,OK,-0.9154212,-1.9521648,-14.5340650,79.860,-136.448,-1910.550,0.0885167,3,OK,79.846,-136.447,-1910.550,OK,43.415,-222.985,-1889.149,OK,-9.842,-134.923,-1913.631,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506238174,1729171169.568521556,1,OK,-45.2176327,2.1974403,3.7568825,14.662,29.718,-1843.143,0.1364203,3,OK,14.796,29.685,-1843.143,OK,30.644,127.401,-1835.648,OK,-51.021,95.945,-1839.562,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506238174,1729171169.568521556,1,OK,-14.5434075,16.1742040,-9.7416686,64.058,-1.842,-1961.782,0.2528372,3,OK,-49.897,25.761,-1928.178,OK,-145.186,50.032,-1899.581,OK,-186.040,36.195,-1884.891,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506238175,1729171169.585188223,1,OK,-0.8928542,-2.0325279,-14.5006335,79.856,-136.437,-1910.482,0.1013376,3,OK,79.834,-136.447,-1910.481,OK,43.431,-223.007,-1889.179,OK,-9.848,-134.932,-1913.694,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506238175,1729171169.585188223,1,OK,-45.2270481,2.1820902,3.7292528,14.666,29.712,-1843.142,0.1402625,3,OK,14.803,29.670,-1843.142,OK,30.661,127.399,-1835.700,OK,-51.008,95.956,-1839.585,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506238175,1729171169.585188223,1,OK,-14.5300936,16.1208626,-10.2542746,64.092,-1.783,-1961.778,0.2515912,3,OK,-49.904,25.800,-1928.264,OK,-145.182,50.058,-1899.768,OK,-186.037,36.224,-1884.889,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506238176,1729171169.601854889,1,OK,-0.9204748,-1.9396942,-14.4994008,79.855,-136.460,-1910.592,0.0994664,3,OK,79.835,-136.454,-1910.594,OK,43.413,-223.024,-1889.232,OK,-9.845,-134.917,-1913.657,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506238176,1729171169.601854889,1,OK,-45.2205931,2.2126175,3.7493343,14.652,29.711,-1843.122,0.1368605,3,OK,14.786,29.680,-1843.122,OK,30.645,127.391,-1835.622,OK,-51.032,95.939,-1839.516,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506238176,1729171169.601854889,1,OK,-14.5374229,16.1016391,-10.0580859,64.104,-1.822,-1961.651,0.2435833,3,OK,-49.909,25.777,-1928.180,OK,-145.192,50.061,-1899.720,OK,-186.059,36.211,-1884.935,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506238177,1729171169.618521556,1,OK,-0.9083368,-1.9727361,-14.5411995,79.847,-136.448,-1910.528,0.1075537,3,OK,79.832,-136.449,-1910.529,OK,43.419,-223.005,-1889.124,OK,-9.863,-134.914,-1913.648,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506238177,1729171169.618521556,1,OK,-45.2187874,2.2274767,3.7037031,14.656,29.711,-1843.154,0.1415834,3,OK,14.794,29.672,-1843.154,OK,30.639,127.395,-1835.703,OK,-51.024,95.945,-1839.524,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506238177,1729171169.618521556,1,OK,-14.5298076,16.1185384,-10.2750202,64.069,-1.808,-1961.792,0.2517145,3,OK,-49.922,25.774,-1928.285,OK,-145.206,50.035,-1899.792,OK,-186.070,36.199,-1884.902,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506238178,1729171169.635188223,1,OK,-0.9054008,-1.9909226,-14.4587798,79.855,-136.457,-1910.547,0.0894169,3,OK,79.837,-136.458,-1910.547,OK,43.417,-223.030,-1889.283,OK,-9.842,-134.946,-1913.689,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506238178,1729171169.635188223,1,OK,-45.2245465,2.2153014,3.7701547,14.660,29.712,-1843.172,0.1429965,3,OK,14.800,29.674,-1843.172,OK,30.658,127.389,-1835.640,OK,-51.024,95.952,-1839.561,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506238178,1729171169.635188223,1,OK,-14.5294754,16.1161442,-9.9258596,64.103,-1.814,-1961.642,0.2539186,3,OK,-49.912,25.773,-1928.145,OK,-145.186,50.022,-1899.661,OK,-186.060,36.185,-1884.924,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506238179,1729171169.651854889,1,OK,-0.9062850,-1.9684225,-14.5728752,79.866,-136.457,-1910.551,0.0987126,3,OK,79.855,-136.457,-1910.551,OK,43.434,-222.995,-1889.098,OK,-9.843,-134.937,-1913.661,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506238179,1729171169.651854889,1,OK,-45.2193452,2.1951902,3.7609239,14.672,29.715,-1843.166,0.1375888,3,OK,14.807,29.675,-1843.166,OK,30.656,127.401,-1835.667,OK,-51.009,95.947,-1839.589,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506238179,1729171169.651854889,1,OK,-14.5274423,16.1852740,-10.1247741,64.035,-1.768,-1961.968,0.2575540,3,OK,-49.909,25.801,-1928.332,OK,-145.176,50.043,-1899.720,OK,-186.048,36.206,-1884.847,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506238180,1729171169.668521556,1,OK,-0.9041164,-2.0058425,-14.5426807,79.854,-136.442,-1910.528,0.0993590,3,OK,79.838,-136.441,-1910.529,OK,43.414,-222.994,-1889.144,OK,-9.848,-134.923,-1913.697,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506238180,1729171169.668521556,1,OK,-45.2201138,2.1973500,3.7471974,14.651,29.717,-1843.121,0.1412286,3,OK,14.789,29.675,-1843.121,OK,30.640,127.402,-1835.638,OK,-51.037,95.951,-1839.539,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506238180,1729171169.668521556,1,OK,-14.5451179,16.1696476,-9.9555176,64.028,-1.828,-1961.883,0.2533541,3,OK,-49.916,25.777,-1928.285,OK,-145.205,50.056,-1899.695,OK,-186.068,36.223,-1884.911,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506238181,1729171169.685188223,1,OK,-0.9132259,-1.9367661,-14.5896409,79.850,-136.465,-1910.581,0.0991062,3,OK,79.834,-136.460,-1910.583,OK,43.417,-222.996,-1889.082,OK,-9.853,-134.933,-1913.641,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506238181,1729171169.685188223,1,OK,-45.2210925,2.2069650,3.6868981,14.656,29.704,-1843.105,0.1413366,3,OK,14.794,29.662,-1843.105,OK,30.642,127.393,-1835.698,OK,-51.024,95.941,-1839.508,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506238181,1729171169.685188223,1,OK,-14.5216030,16.1525594,-10.2397436,64.042,-1.766,-1961.929,0.2495138,3,OK,-49.928,25.793,-1928.355,OK,-145.203,50.043,-1899.803,OK,-186.071,36.188,-1884.901,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506238182,1729171169.701854889,1,OK,-0.8998723,-2.0368699,-14.5182905,79.872,-136.440,-1910.499,0.0971936,3,OK,79.855,-136.443,-1910.499,OK,43.428,-222.999,-1889.172,OK,-9.829,-134.930,-1913.716,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506238182,1729171169.701854889,1,OK,-45.2171770,2.2197428,3.6950089,14.672,29.708,-1843.094,0.1380088,3,OK,14.806,29.679,-1843.094,OK,30.658,127.390,-1835.663,OK,-51.015,95.932,-1839.477,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506238182,1729171169.701854889,1,OK,-14.5207297,16.0003471,-10.2621004,64.209,-1.813,-1961.290,0.2457690,3,OK,-49.899,25.771,-1928.011,OK,-145.186,50.031,-1899.739,OK,-186.056,36.186,-1884.935,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506238183,1729171169.718521556,1,OK,-0.9056674,-2.0059955,-14.4896623,79.865,-136.437,-1910.490,0.0929060,3,OK,79.853,-136.440,-1910.489,OK,43.422,-222.999,-1889.188,OK,-9.839,-134.922,-1913.657,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506238183,1729171169.718521556,1,OK,-45.2171807,2.2737515,3.7179500,14.667,29.726,-1843.193,0.1464255,3,OK,14.810,29.679,-1843.194,OK,30.649,127.405,-1835.675,OK,-51.017,95.961,-1839.487,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506238183,1729171169.718521556,1,OK,-14.5185567,16.0891349,-10.2165808,64.118,-1.808,-1961.635,0.2411270,3,OK,-49.920,25.755,-1928.181,OK,-145.187,50.014,-1899.752,OK,-186.059,36.145,-1884.902,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506238184,1729171169.735188223,1,OK,-0.9044811,-1.9692576,-14.5501122,79.846,-136.439,-1910.537,0.1023268,3,OK,79.824,-136.437,-1910.538,OK,43.419,-222.993,-1889.117,OK,-9.854,-134.917,-1913.649,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506238184,1729171169.735188223,1,OK,-45.2302194,2.2223790,3.7057937,14.645,29.713,-1843.146,0.1439908,3,OK,14.784,29.667,-1843.147,OK,30.638,127.393,-1835.698,OK,-51.014,95.965,-1839.524,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506238184,1729171169.735188223,1,OK,-14.5022192,16.0635189,-10.0158553,64.153,-1.774,-1961.454,0.2427635,3,OK,-49.932,25.766,-1928.053,OK,-145.189,49.993,-1899.677,OK,-186.081,36.110,-1884.927,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506238185,1729171169.751854889,1,OK,-0.9055453,-1.9464666,-14.5009888,79.853,-136.436,-1910.538,0.0969378,3,OK,79.834,-136.437,-1910.539,OK,43.433,-223.000,-1889.182,OK,-9.851,-134.917,-1913.614,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506238185,1729171169.751854889,1,OK,-45.2209526,2.2149914,3.7328935,14.668,29.723,-1843.143,0.1425451,3,OK,14.808,29.682,-1843.143,OK,30.658,127.407,-1835.663,OK,-51.017,95.960,-1839.533,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506238185,1729171169.751854889,1,OK,-14.5077733,16.0418948,-10.2193635,64.178,-1.822,-1961.377,0.2413651,3,OK,-49.897,25.727,-1928.018,OK,-145.200,49.969,-1899.667,OK,-186.049,36.104,-1884.857,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506238186,1729171169.768521556,1,OK,-0.8882608,-2.0769098,-14.4709721,79.874,-136.426,-1910.449,0.1016961,3,OK,79.854,-136.438,-1910.446,OK,43.443,-223.008,-1889.218,OK,-9.829,-134.927,-1913.730,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506238186,1729171169.768521556,1,OK,-45.2227749,2.2298665,3.7007812,14.673,29.714,-1843.104,0.1407967,3,OK,14.811,29.680,-1843.104,OK,30.670,127.395,-1835.655,OK,-51.008,95.948,-1839.470,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506238186,1729171169.768521556,1,OK,-14.5108274,16.0839111,-10.2057349,64.166,-1.829,-1961.509,0.2418214,3,OK,-49.893,25.722,-1928.062,OK,-145.149,49.964,-1899.647,OK,-186.014,36.093,-1884.808,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506238187,1729171169.785188222,1,OK,-0.9128297,-1.9510693,-14.5055847,79.861,-136.453,-1910.559,0.0951749,3,OK,79.836,-136.460,-1910.558,OK,43.432,-223.004,-1889.200,OK,-9.838,-134.923,-1913.641,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506238187,1729171169.785188222,1,OK,-45.2193466,2.1748814,3.7682484,14.666,29.705,-1843.050,0.1355503,3,OK,14.798,29.672,-1843.050,OK,30.649,127.389,-1835.562,OK,-51.017,95.934,-1839.506,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506238187,1729171169.785188222,1,OK,-14.5097418,16.1567301,-9.8124984,64.100,-1.801,-1961.679,0.2540329,3,OK,-49.905,25.743,-1928.101,OK,-145.159,49.953,-1899.551,OK,-186.043,36.093,-1884.830,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506238188,1729171169.801854889,1,OK,-0.8992418,-1.9853784,-14.4669103,79.854,-136.432,-1910.528,0.0979372,3,OK,79.833,-136.445,-1910.525,OK,43.439,-223.004,-1889.249,OK,-9.852,-134.919,-1913.665,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506238188,1729171169.801854889,1,OK,-45.2195320,2.2288525,3.7221881,14.663,29.727,-1843.143,0.1399421,3,OK,14.800,29.685,-1843.143,OK,30.647,127.411,-1835.664,OK,-51.014,95.960,-1839.510,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506238188,1729171169.801854889,1,OK,-14.5014897,16.0849113,-10.2911071,64.134,-1.800,-1961.568,0.2409477,3,OK,-49.909,25.729,-1928.123,OK,-145.187,49.962,-1899.700,OK,-186.059,36.082,-1884.819,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506238189,1729171169.818521556,1,OK,-0.9052446,-1.9662503,-14.4863421,79.861,-136.441,-1910.556,0.0889117,3,OK,79.842,-136.443,-1910.556,OK,43.431,-223.003,-1889.236,OK,-9.837,-134.931,-1913.660,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506238189,1729171169.818521556,1,OK,-45.2238705,2.2265084,3.7576303,14.662,29.715,-1843.096,0.1447964,3,OK,14.803,29.667,-1843.097,OK,30.652,127.397,-1835.570,OK,-51.016,95.959,-1839.467,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506238189,1729171169.818521556,1,OK,-14.4898779,16.0617672,-10.2209273,64.174,-1.789,-1961.436,0.2492664,3,OK,-49.899,25.725,-1928.037,OK,-145.192,49.923,-1899.653,OK,-186.048,36.059,-1884.826,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506238190,1729171169.835188223,1,OK,-0.9046792,-1.9699994,-14.5486150,79.863,-136.448,-1910.503,0.1085462,3,OK,79.844,-136.447,-1910.504,OK,43.440,-223.008,-1889.085,OK,-9.845,-134.919,-1913.619,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506238190,1729171169.835188223,1,OK,-45.2184491,2.1844359,3.6657506,14.674,29.713,-1843.066,0.1379378,3,OK,14.807,29.683,-1843.065,OK,30.651,127.399,-1835.711,OK,-51.002,95.943,-1839.505,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506238190,1729171169.835188223,1,OK,-14.5017968,16.1666347,-9.6898508,64.098,-1.842,-1961.672,0.2517166,3,OK,-49.898,25.684,-1928.080,OK,-145.167,49.885,-1899.509,OK,-186.053,36.010,-1884.833,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506238191,1729171169.851854889,1,OK,-0.9102325,-1.9615964,-14.5071590,79.874,-136.438,-1910.525,0.0890064,3,OK,79.857,-136.440,-1910.525,OK,43.438,-222.988,-1889.170,OK,-9.825,-134.920,-1913.621,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506238191,1729171169.851854889,1,OK,-45.2215340,2.1920393,3.7647344,14.674,29.714,-1843.144,0.1367732,3,OK,14.808,29.677,-1843.144,OK,30.665,127.399,-1835.643,OK,-51.011,95.945,-1839.572,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506238191,1729171169.851854889,1,OK,-14.4700057,16.1032960,-10.0560967,64.156,-1.797,-1961.565,0.2507261,3,OK,-49.898,25.673,-1928.088,OK,-145.183,49.831,-1899.632,OK,-186.057,35.945,-1884.841,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506238192,1729171169.868521556,1,OK,-0.8970669,-2.0114033,-14.5342094,79.852,-136.429,-1910.495,0.1021567,3,OK,79.839,-136.432,-1910.495,OK,43.424,-222.988,-1889.127,OK,-9.857,-134.918,-1913.674,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506238192,1729171169.868521556,1,OK,-45.2224528,2.1915902,3.7326808,14.667,29.721,-1843.101,0.1391944,3,OK,14.803,29.683,-1843.101,OK,30.652,127.405,-1835.646,OK,-51.008,95.959,-1839.529,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506238192,1729171169.868521556,1,OK,-14.4697546,16.0905555,-9.9503524,64.171,-1.834,-1961.387,0.2499661,3,OK,-49.908,25.640,-1927.935,OK,-145.183,49.796,-1899.507,OK,-186.056,35.906,-1884.771,Passive Strays,,,,,,,,,,,,
