Tools,Port 0x01: JJH Probe  s/n:3E4C880C,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Passive Strays,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz
4,Port 0x01: JJH Probe  s/n:3E4C880C,843380950,1781281949.168614350,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843380950,1781281949.168614350,1,OK,0.9059167,0.3954055,0.1438715,-0.0476489,98.185,221.579,-1682.150,0.4814985,3,OK,98.219,221.344,-1682.426,OK,47.481,159.716,-1734.572,OK,12.480,218.894,-1655.596,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843380950,1781281949.168614350,1,OK,0.8713878,-0.4319854,-0.0143089,-0.2320931,70.604,-342.764,-1513.449,0.5531413,3,OK,71.094,-343.209,-1513.046,OK,51.923,-277.908,-1586.852,OK,-12.839,-306.005,-1534.630,Passive Strays,843380950,1781281949.168,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,8,Possible Phantom,390.769,496.586,-2020.997,Possible Phantom,188.640,105.738,-972.955,Saturated,385.337,552.452,-2051.749,Saturated,375.094,480.588,-2072.498,OK,147.580,5.125,-1662.017,OK,143.003,-66.806,-1659.150,OK,135.606,-139.322,-1653.782,OK,126.225,-209.616,-1667.385
4,Port 0x01: JJH Probe  s/n:3E4C880C,843380953,1781281949.218614351,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843380953,1781281949.218614351,1,OK,0.9060275,0.3953524,0.1433630,-0.0475156,98.188,221.610,-1682.324,0.4719620,3,OK,98.246,221.377,-1682.606,OK,47.535,159.731,-1734.804,OK,12.425,218.952,-1655.839,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843380953,1781281949.218614351,1,OK,0.8759230,-0.4209909,-0.0108132,-0.2353903,70.073,-347.093,-1514.397,0.5424738,3,OK,70.571,-347.534,-1514.027,OK,51.927,-280.352,-1586.161,OK,-13.099,-309.274,-1534.815,Passive Strays,843380953,1781281949.218,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,8,Possible Phantom,390.780,496.586,-2021.016,Possible Phantom,188.748,105.778,-973.051,Saturated,385.343,552.449,-2051.703,Saturated,375.110,480.600,-2072.543,OK,147.487,5.334,-1662.152,OK,142.944,-66.584,-1659.291,OK,135.493,-139.085,-1654.393,OK,126.221,-209.353,-1667.395
4,Port 0x01: JJH Probe  s/n:3E4C880C,843380956,1781281949.268614351,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843380956,1781281949.268614351,1,OK,0.9062440,0.3951812,0.1425304,-0.0473155,98.201,221.715,-1682.346,0.4631763,3,OK,98.247,221.495,-1682.610,OK,47.611,159.816,-1734.884,OK,12.419,219.085,-1656.022,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843380956,1781281949.268614351,1,OK,0.8804866,-0.4095235,-0.0077449,-0.2386921,69.555,-351.568,-1515.254,0.5543904,3,OK,70.048,-352.038,-1514.875,OK,51.987,-282.901,-1585.354,OK,-13.315,-312.740,-1534.930,Passive Strays,843380956,1781281949.268,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,8,Possible Phantom,390.793,496.625,-2020.992,Possible Phantom,188.594,105.633,-972.619,Saturated,385.347,552.479,-2051.728,Saturated,375.111,480.625,-2072.504,OK,147.552,5.573,-1662.016,OK,143.037,-66.323,-1659.132,OK,135.733,-138.719,-1653.811,OK,126.353,-209.100,-1667.187
4,Port 0x01: JJH Probe  s/n:3E4C880C,843380959,1781281949.318614351,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843380959,1781281949.318614351,1,OK,0.9060749,0.3953571,0.1431363,-0.0472547,98.190,221.667,-1682.383,0.4356041,3,OK,98.245,221.447,-1682.650,OK,47.590,159.740,-1734.936,OK,12.412,219.005,-1655.927,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843380959,1781281949.318614351,1,OK,0.8846035,-0.3980162,-0.0033283,-0.2429994,68.971,-356.042,-1516.344,0.5483264,3,OK,69.456,-356.521,-1515.982,OK,52.120,-285.437,-1584.663,OK,-13.519,-315.972,-1535.096,Passive Strays,843380959,1781281949.318,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,9,Possible Phantom,390.778,496.638,-2021.041,Possible Phantom,188.773,105.777,-972.986,Possible Phantom,187.806,105.442,-972.272,Saturated,385.359,552.502,-2051.738,Saturated,375.090,480.614,-2072.390,OK,147.461,5.553,-1662.112,OK,143.035,-66.354,-1659.144,OK,135.743,-138.761,-1653.880,OK,126.491,-209.115,-1667.037
4,Port 0x01: JJH Probe  s/n:3E4C880C,843380962,1781281949.368614350,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843380962,1781281949.368614350,1,OK,0.9062529,0.3951591,0.1424303,-0.0476306,98.213,221.619,-1682.112,0.4596343,3,OK,98.260,221.417,-1682.356,OK,47.555,159.740,-1734.635,OK,12.453,219.034,-1655.805,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843380962,1781281949.368614350,1,OK,0.8890175,-0.3857212,-0.0001855,-0.2467124,68.255,-360.551,-1517.835,0.5597373,3,OK,68.750,-361.052,-1517.480,OK,52.078,-288.043,-1584.263,OK,-13.869,-319.399,-1535.807,Passive Strays,843380962,1781281949.368,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,8,Possible Phantom,390.781,496.568,-2021.052,Possible Phantom,188.836,105.787,-973.096,Saturated,385.331,552.421,-2051.730,Saturated,375.089,480.569,-2072.511,OK,147.543,5.408,-1661.901,OK,143.111,-66.550,-1658.957,OK,135.907,-138.982,-1653.720,OK,126.618,-209.257,-1666.879
4,Port 0x01: JJH Probe  s/n:3E4C880C,843380965,1781281949.418614350,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843380965,1781281949.418614350,1,OK,0.9061224,0.3952977,0.1429203,-0.0474941,98.184,221.653,-1682.201,0.4497760,3,OK,98.223,221.436,-1682.459,OK,47.546,159.760,-1734.727,OK,12.430,219.028,-1655.795,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843380965,1781281949.418614350,1,OK,0.8926406,-0.3748612,0.0042198,-0.2503076,67.574,-364.542,-1519.668,0.5486306,3,OK,68.058,-365.043,-1519.335,OK,52.000,-290.328,-1584.306,OK,-14.203,-322.309,-1536.655,Passive Strays,843380965,1781281949.418,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,8,Possible Phantom,390.729,496.581,-2020.828,Possible Phantom,188.756,105.783,-972.975,Saturated,385.344,552.489,-2051.782,Saturated,375.090,480.615,-2072.462,OK,147.394,5.411,-1662.183,OK,142.973,-66.549,-1659.300,OK,135.822,-138.934,-1653.947,OK,126.530,-209.224,-1667.255
4,Port 0x01: JJH Probe  s/n:3E4C880C,843380968,1781281949.468614351,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843380968,1781281949.468614351,1,OK,0.9065714,0.3948883,0.1413475,-0.0470362,98.120,221.801,-1682.943,0.4954004,3,OK,98.168,221.558,-1683.233,OK,47.651,159.904,-1735.523,OK,12.258,219.210,-1656.830,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843380968,1781281949.468614351,1,OK,0.8959005,-0.3647807,0.0072797,-0.2534646,66.754,-368.340,-1521.682,0.5495328,3,OK,67.221,-368.861,-1521.347,OK,51.785,-292.608,-1584.723,OK,-14.703,-325.233,-1537.888,Passive Strays,843380968,1781281949.468,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,8,Possible Phantom,390.758,496.612,-2020.958,Possible Phantom,188.776,105.801,-973.044,Saturated,385.337,552.500,-2051.791,Saturated,375.085,480.616,-2072.484,OK,147.176,5.889,-1662.841,OK,142.788,-65.968,-1660.003,OK,135.773,-138.313,-1655.094,OK,126.486,-208.699,-1668.142
4,Port 0x01: JJH Probe  s/n:3E4C880C,843380971,1781281949.518614351,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843380971,1781281949.518614351,1,OK,0.9064465,0.3957811,0.1396951,-0.0468762,98.141,221.717,-1683.061,0.4254798,3,OK,98.189,221.519,-1683.300,OK,47.736,159.903,-1735.968,OK,12.218,219.217,-1657.207,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843380971,1781281949.518614351,1,OK,0.8993403,-0.3535863,0.0113800,-0.2569713,66.042,-372.394,-1523.477,0.5462990,3,OK,66.502,-372.922,-1523.157,OK,51.713,-295.027,-1584.641,OK,-15.057,-328.272,-1538.690,Passive Strays,843380971,1781281949.518,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,8,Possible Phantom,390.787,496.592,-2020.913,Possible Phantom,188.951,105.824,-973.075,Saturated,385.352,552.475,-2051.750,Saturated,375.116,480.621,-2072.546,OK,147.263,5.918,-1663.090,OK,142.899,-65.938,-1660.215,OK,136.174,-138.311,-1655.294,OK,126.884,-208.740,-1668.547
4,Port 0x01: JJH Probe  s/n:3E4C880C,843380974,1781281949.568614351,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843380974,1781281949.568614351,1,OK,0.9066357,0.3948862,0.1409804,-0.0469168,98.142,221.812,-1683.052,0.4844401,3,OK,98.197,221.573,-1683.340,OK,47.713,159.905,-1735.681,OK,12.252,219.237,-1656.993,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843380974,1781281949.568614351,1,OK,0.9029586,-0.3413068,0.0156365,-0.2606355,65.286,-376.652,-1525.422,0.5474305,3,OK,65.749,-377.190,-1525.120,OK,51.654,-297.578,-1584.499,OK,-15.430,-331.479,-1539.558,Passive Strays,843380974,1781281949.568,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,8,Possible Phantom,390.785,496.645,-2021.085,Possible Phantom,188.577,105.631,-972.634,Saturated,385.355,552.492,-2051.802,Saturated,375.103,480.618,-2072.537,OK,147.407,5.856,-1662.890,OK,143.043,-66.053,-1660.199,OK,136.539,-138.398,-1654.994,OK,127.119,-208.807,-1668.354
4,Port 0x01: JJH Probe  s/n:3E4C880C,843380977,1781281949.618614350,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843380977,1781281949.618614350,1,OK,0.9067742,0.3950246,0.1397610,-0.0467217,98.140,221.848,-1683.304,0.4729937,3,OK,98.188,221.619,-1683.577,OK,47.789,159.967,-1736.068,OK,12.202,219.324,-1657.459,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843380977,1781281949.618614350,1,OK,0.9062300,-0.3293069,0.0192322,-0.2644508,64.328,-380.844,-1527.482,0.5494561,3,OK,64.771,-381.404,-1527.181,OK,51.477,-300.152,-1584.558,OK,-15.973,-334.685,-1540.642,Passive Strays,843380977,1781281949.618,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,8,Possible Phantom,390.771,496.617,-2020.920,Possible Phantom,188.707,105.787,-972.998,Saturated,385.347,552.490,-2051.722,Saturated,375.121,480.648,-2072.536,OK,147.362,6.239,-1663.310,OK,142.998,-65.578,-1660.472,OK,136.435,-137.866,-1655.722,OK,127.103,-208.376,-1668.683
4,Port 0x01: JJH Probe  s/n:3E4C880C,843380980,1781281949.668614350,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843380980,1781281949.668614350,1,OK,0.9065545,0.3951241,0.1407740,-0.0471013,98.208,221.797,-1682.815,0.4683479,3,OK,98.256,221.576,-1683.081,OK,47.738,159.927,-1735.493,OK,12.333,219.257,-1656.789,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843380980,1781281949.668614350,1,OK,0.9092877,-0.3179796,0.0235594,-0.2674504,63.770,-384.817,-1529.144,0.5512743,3,OK,64.206,-385.392,-1528.852,OK,51.509,-302.643,-1584.214,OK,-16.192,-337.779,-1541.170,Passive Strays,843380980,1781281949.668,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,8,Possible Phantom,390.755,496.595,-2020.900,Possible Phantom,188.872,105.820,-973.068,Saturated,385.345,552.469,-2051.747,Saturated,375.094,480.593,-2072.484,OK,147.467,5.902,-1662.789,OK,143.118,-66.036,-1660.191,OK,136.563,-138.382,-1655.139,OK,127.291,-208.718,-1668.104
4,Port 0x01: JJH Probe  s/n:3E4C880C,843380983,1781281949.718614351,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843380983,1781281949.718614351,1,OK,0.9069917,0.3947432,0.1391997,-0.0465548,98.097,221.787,-1683.342,0.4645610,3,OK,98.154,221.573,-1683.601,OK,47.790,159.862,-1736.128,OK,12.135,219.278,-1657.606,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843380983,1781281949.718614351,1,OK,0.9119338,-0.3062091,0.0276904,-0.2717462,62.792,-388.601,-1531.464,0.5449013,3,OK,63.222,-389.178,-1531.193,OK,51.413,-304.970,-1584.464,OK,-16.693,-340.509,-1542.430,Passive Strays,843380983,1781281949.718,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,8,Possible Phantom,390.777,496.626,-2020.981,Possible Phantom,188.772,105.778,-972.974,Saturated,385.333,552.484,-2051.689,Saturated,375.091,480.630,-2072.493,OK,147.352,5.957,-1663.123,OK,142.977,-65.979,-1660.577,OK,136.535,-138.187,-1655.269,OK,127.307,-208.661,-1668.466
4,Port 0x01: JJH Probe  s/n:3E4C880C,843380986,1781281949.768614351,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843380986,1781281949.768614351,1,OK,0.9065967,0.3954084,0.1397192,-0.0470448,98.125,221.826,-1683.100,0.4603991,3,OK,98.172,221.614,-1683.354,OK,47.701,160.009,-1735.908,OK,12.207,219.342,-1657.251,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843380986,1781281949.768614351,1,OK,0.9148494,-0.2946776,0.0315564,-0.2742624,61.745,-392.515,-1534.427,0.5447613,3,OK,62.162,-393.106,-1534.164,OK,50.924,-307.516,-1585.357,OK,-17.435,-343.698,-1544.260,Passive Strays,843380986,1781281949.768,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,8,Possible Phantom,390.781,496.626,-2021.007,Possible Phantom,188.591,105.642,-972.650,Saturated,385.348,552.472,-2051.716,Saturated,375.115,480.632,-2072.567,OK,147.190,5.965,-1663.366,OK,142.827,-65.972,-1660.937,OK,136.333,-138.184,-1655.652,OK,127.071,-208.595,-1668.828
4,Port 0x01: JJH Probe  s/n:3E4C880C,843380989,1781281949.818614351,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843380989,1781281949.818614351,1,OK,0.9065267,0.3956193,0.1396468,-0.0468350,98.107,221.756,-1683.235,0.4705734,3,OK,98.167,221.542,-1683.497,OK,47.715,159.961,-1736.079,OK,12.170,219.232,-1657.415,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843380989,1781281949.818614351,1,OK,0.9176772,-0.2815469,0.0363471,-0.2779908,60.571,-396.678,-1537.565,0.5389012,3,OK,60.979,-397.272,-1537.322,OK,50.546,-310.201,-1586.086,OK,-18.149,-346.895,-1546.083,Passive Strays,843380989,1781281949.818,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,8,Possible Phantom,390.766,496.656,-2021.047,Possible Phantom,188.745,105.806,-973.050,Saturated,385.329,552.508,-2051.698,Saturated,375.084,480.648,-2072.506,OK,147.099,6.026,-1663.774,OK,142.724,-65.844,-1661.355,OK,136.164,-138.075,-1656.714,OK,126.986,-208.497,-1669.613
4,Port 0x01: JJH Probe  s/n:3E4C880C,843380992,1781281949.868614350,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843380992,1781281949.868614350,1,OK,0.9065437,0.3954939,0.1398704,-0.0468977,98.100,221.789,-1683.236,0.4831532,3,OK,98.162,221.564,-1683.510,OK,47.698,159.988,-1736.032,OK,12.166,219.261,-1657.375,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843380992,1781281949.868614350,1,OK,0.9203165,-0.2684152,0.0409426,-0.2815927,59.478,-400.978,-1540.614,0.5422447,3,OK,59.867,-401.594,-1540.377,OK,50.272,-313.067,-1586.734,OK,-18.792,-350.311,-1547.808,Passive Strays,843380992,1781281949.868,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,8,Possible Phantom,390.745,496.602,-2020.915,Possible Phantom,188.741,105.801,-973.045,Saturated,385.345,552.482,-2051.781,Saturated,375.102,480.625,-2072.539,OK,147.099,5.898,-1663.841,OK,142.643,-66.035,-1661.576,OK,136.130,-138.322,-1656.857,OK,127.007,-208.598,-1669.621
4,Port 0x01: JJH Probe  s/n:3E4C880C,843380995,1781281949.918614350,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843380995,1781281949.918614350,1,OK,0.9064911,0.3957378,0.1395459,-0.0468221,98.094,221.774,-1683.285,0.4417211,3,OK,98.155,221.571,-1683.534,OK,47.706,159.968,-1736.185,OK,12.151,219.268,-1657.464,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843380995,1781281949.918614350,1,OK,0.9229846,-0.2542352,0.0453420,-0.2853207,58.364,-405.186,-1543.519,0.5374078,3,OK,58.740,-405.807,-1543.300,OK,50.026,-315.874,-1587.017,OK,-19.418,-353.629,-1549.366,Passive Strays,843380995,1781281949.918,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,8,Possible Phantom,390.770,496.624,-2020.976,Possible Phantom,188.858,105.822,-973.076,Saturated,385.352,552.499,-2051.778,Saturated,375.086,480.633,-2072.496,OK,147.001,5.949,-1664.055,OK,142.606,-65.978,-1661.660,OK,136.305,-138.164,-1656.470,OK,127.096,-208.532,-1669.711
4,Port 0x01: JJH Probe  s/n:3E4C880C,843380998,1781281949.968614351,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843380998,1781281949.968614351,1,OK,0.9066184,0.3951969,0.1402419,-0.0468476,98.102,221.830,-1683.280,0.4741643,3,OK,98.154,221.591,-1683.567,OK,47.719,159.968,-1736.026,OK,12.170,219.298,-1657.332,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843380998,1781281949.968614351,1,OK,0.9252470,-0.2400280,0.0511132,-0.2892956,57.226,-409.454,-1546.563,0.5268706,3,OK,57.589,-410.073,-1546.368,OK,49.812,-318.786,-1587.334,OK,-20.031,-356.957,-1550.802,Passive Strays,843380998,1781281949.968,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,8,Possible Phantom,390.794,496.662,-2021.096,Possible Phantom,188.769,105.792,-973.023,Saturated,385.335,552.496,-2051.730,Saturated,375.084,480.629,-2072.468,OK,147.039,6.017,-1664.054,OK,142.633,-65.885,-1661.758,OK,136.184,-138.196,-1657.545,OK,127.316,-208.445,-1669.770
4,Port 0x01: JJH Probe  s/n:3E4C880C,843381001,1781281950.018614351,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843381001,1781281950.018614351,1,OK,0.9064209,0.3953206,0.1411299,-0.0469594,98.150,221.833,-1683.033,0.4618724,3,OK,98.207,221.599,-1683.316,OK,47.702,159.959,-1735.733,OK,12.260,219.258,-1656.928,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843381001,1781281950.018614351,1,OK,0.9274747,-0.2254421,0.0562340,-0.2929237,56.032,-413.584,-1549.794,0.5196253,3,OK,56.388,-414.203,-1549.622,OK,49.523,-321.647,-1587.774,OK,-20.736,-360.267,-1552.477,Passive Strays,843381001,1781281950.018,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,8,Possible Phantom,390.762,496.602,-2020.885,Possible Phantom,188.774,105.801,-973.022,Saturated,385.352,552.492,-2051.758,Saturated,375.112,480.629,-2072.521,OK,147.079,5.950,-1663.887,OK,142.627,-66.006,-1661.799,OK,136.456,-138.248,-1656.748,OK,127.479,-208.500,-1669.529
