Tools,Port 0x01: JJH Probe  s/n:3E4C880C,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Passive Strays,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz
4,Port 0x01: JJH Probe  s/n:3E4C880C,843429115,1781282751.918614132,1,Interference,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843429115,1781282751.918614132,1,OK,0.8940244,0.4319606,0.1134082,-0.0356225,98.571,223.201,-1679.141,0.4071562,3,OK,98.599,222.978,-1679.438,OK,50.751,166.251,-1739.399,OK,11.247,220.000,-1658.309,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843429115,1781282751.918614132,1,OK,0.9356093,-0.1294178,0.0925133,-0.3151627,48.748,-436.793,-1569.683,0.5322717,3,OK,49.108,-437.449,-1569.652,OK,48.367,-338.914,-1588.536,OK,-24.574,-379.259,-1561.155,Passive Strays,843429115,1781282751.918,1,Interference,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.202,521.577,-2091.713,OK,362.276,571.327,-2129.145,Saturated,355.664,496.633,-2138.038
4,Port 0x01: JJH Probe  s/n:3E4C880C,843429118,1781282751.968614132,1,Interference,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843429118,1781282751.968614132,1,OK,0.8941278,0.4317875,0.1132073,-0.0357645,98.580,223.208,-1678.994,0.4021516,3,OK,98.605,223.000,-1679.270,OK,50.729,166.250,-1739.230,OK,11.279,220.034,-1658.211,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843429118,1781282751.968614132,1,OK,0.9356890,-0.1286610,0.0925382,-0.3152286,48.814,-436.881,-1569.525,0.5363925,3,OK,49.173,-437.546,-1569.494,OK,48.452,-338.973,-1588.234,OK,-24.488,-379.338,-1560.953,Passive Strays,843429118,1781282751.968,1,Interference,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.184,521.601,-2091.667,OK,362.271,571.359,-2129.174,Saturated,355.665,496.668,-2138.051
4,Port 0x01: JJH Probe  s/n:3E4C880C,843429121,1781282752.018614132,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843429121,1781282752.018614132,1,OK,0.8943378,0.4312337,0.1136353,-0.0358380,98.620,223.240,-1678.914,0.4399491,3,OK,98.653,223.023,-1679.205,OK,50.732,166.228,-1739.000,OK,11.338,220.033,-1658.088,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843429121,1781282752.018614132,1,OK,0.9357997,-0.1244873,0.0943445,-0.3160396,48.488,-437.800,-1570.453,0.5426849,3,OK,48.855,-438.469,-1570.429,OK,48.386,-339.729,-1588.299,OK,-24.669,-380.134,-1561.330,Passive Strays,843429121,1781282752.018,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.190,521.597,-2091.710,OK,362.288,571.377,-2129.220,Saturated,355.670,496.667,-2138.055
4,Port 0x01: JJH Probe  s/n:3E4C880C,843429124,1781282752.068614132,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843429124,1781282752.068614132,1,OK,0.8942773,0.4313811,0.1135351,-0.0358933,98.615,223.149,-1678.819,0.3998831,3,OK,98.640,222.949,-1679.086,OK,50.720,166.131,-1738.972,OK,11.340,219.974,-1657.984,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843429124,1781282752.068614132,1,OK,0.9358840,-0.1184035,0.0967538,-0.3173963,47.969,-439.216,-1571.826,0.5441229,3,OK,48.344,-439.881,-1571.815,OK,48.292,-340.935,-1588.430,OK,-24.966,-381.361,-1561.942,Passive Strays,843429124,1781282752.068,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.217,521.595,-2091.775,OK,362.286,571.332,-2129.190,Saturated,355.687,496.655,-2138.131
4,Port 0x01: JJH Probe  s/n:3E4C880C,843429127,1781282752.118614132,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843429127,1781282752.118614132,1,OK,0.8942998,0.4313007,0.1136044,-0.0360780,98.640,223.167,-1678.643,0.4073874,3,OK,98.669,222.971,-1678.906,OK,50.702,166.156,-1738.758,OK,11.377,220.007,-1657.799,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843429127,1781282752.118614132,1,OK,0.9359135,-0.1109093,0.1001901,-0.3189467,47.295,-440.801,-1573.734,0.5640120,3,OK,47.684,-441.488,-1573.736,OK,48.104,-342.264,-1588.774,OK,-25.347,-382.723,-1562.830,Passive Strays,843429127,1781282752.118,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.221,521.640,-2091.892,OK,362.280,571.347,-2129.149,Saturated,355.681,496.679,-2138.155
4,Port 0x01: JJH Probe  s/n:3E4C880C,843429130,1781282752.168614132,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843429130,1781282752.168614132,1,OK,0.8943523,0.4309447,0.1144938,-0.0362182,98.676,223.218,-1678.591,0.4242507,3,OK,98.701,223.004,-1678.875,OK,50.686,166.153,-1738.573,OK,11.436,220.021,-1657.586,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843429130,1781282752.168614132,1,OK,0.9360499,-0.1027211,0.1026602,-0.3204993,46.547,-442.374,-1575.819,0.5562559,3,OK,46.931,-443.052,-1575.833,OK,47.859,-343.619,-1589.215,OK,-25.809,-384.121,-1564.020,Passive Strays,843429130,1781282752.168,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.235,521.646,-2091.927,OK,362.278,571.364,-2129.166,Saturated,355.677,496.671,-2138.086
4,Port 0x01: JJH Probe  s/n:3E4C880C,843429133,1781282752.218614132,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843429133,1781282752.218614132,1,OK,0.8945391,0.4302614,0.1156438,-0.0360762,98.668,223.258,-1678.832,0.4641036,3,OK,98.705,223.006,-1679.168,OK,50.683,166.078,-1738.623,OK,11.422,219.974,-1657.626,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843429133,1781282752.218614132,1,OK,0.9360964,-0.0955414,0.1051640,-0.3217700,45.934,-443.745,-1577.685,0.5707174,3,OK,46.325,-444.443,-1577.710,OK,47.666,-344.805,-1589.616,OK,-26.169,-385.344,-1565.039,Passive Strays,843429133,1781282752.218,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.202,521.557,-2091.643,OK,362.278,571.326,-2129.184,Saturated,355.693,496.651,-2138.161
4,Port 0x01: JJH Probe  s/n:3E4C880C,843429136,1781282752.268614132,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843429136,1781282752.268614132,1,OK,0.8942022,0.4313057,0.1143333,-0.0361356,98.685,223.175,-1678.686,0.3882717,3,OK,98.716,222.977,-1678.952,OK,50.711,166.128,-1738.772,OK,11.432,219.987,-1657.689,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843429136,1781282752.268614132,1,OK,0.9360342,-0.0907950,0.1065645,-0.3228625,45.316,-444.754,-1579.337,0.5569261,3,OK,45.690,-445.439,-1579.365,OK,47.400,-345.706,-1590.325,OK,-26.598,-386.254,-1566.176,Passive Strays,843429136,1781282752.268,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.212,521.611,-2091.817,OK,362.293,571.351,-2129.231,Saturated,355.676,496.635,-2138.049
4,Port 0x01: JJH Probe  s/n:3E4C880C,843429139,1781282752.318614132,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843429139,1781282752.318614132,1,OK,0.8944156,0.4308432,0.1144009,-0.0361563,98.707,223.252,-1678.651,0.4398597,3,OK,98.736,223.031,-1678.945,OK,50.736,166.184,-1738.614,OK,11.458,220.049,-1657.671,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843429139,1781282752.318614132,1,OK,0.9359689,-0.0858067,0.1088459,-0.3236542,44.931,-445.561,-1580.764,0.5816959,3,OK,45.332,-446.267,-1580.806,OK,47.296,-346.414,-1590.699,OK,-26.818,-386.962,-1566.911,Passive Strays,843429139,1781282752.318,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.207,521.608,-2091.748,OK,362.277,571.364,-2129.181,Saturated,355.674,496.652,-2138.046
4,Port 0x01: JJH Probe  s/n:3E4C880C,843429142,1781282752.368651039,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843429142,1781282752.368651039,1,OK,0.8943811,0.4308409,0.1146481,-0.0362557,98.712,223.216,-1678.621,0.4608206,3,OK,98.752,222.984,-1678.932,OK,50.717,166.165,-1738.539,OK,11.457,220.004,-1657.596,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843429142,1781282752.368651039,1,OK,0.9358766,-0.0818239,0.1104928,-0.3243936,44.543,-446.265,-1581.928,0.5873102,3,OK,44.950,-446.976,-1581.978,OK,47.161,-347.047,-1591.036,OK,-27.053,-387.591,-1567.557,Passive Strays,843429142,1781282752.368,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.239,521.598,-2091.845,OK,362.297,571.364,-2129.233,Saturated,355.685,496.652,-2138.133
4,Port 0x01: JJH Probe  s/n:3E4C880C,843429145,1781282752.418651039,1,Interference,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843429145,1781282752.418651039,1,OK,0.8941839,0.4312053,0.1148183,-0.0362484,98.726,223.218,-1678.593,0.4433746,3,OK,98.760,222.989,-1678.900,OK,50.722,166.198,-1738.567,OK,11.476,219.996,-1657.527,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843429145,1781282752.418651039,1,OK,0.9357239,-0.0794977,0.1118006,-0.3249640,44.225,-446.922,-1582.946,0.5757257,3,OK,44.628,-447.614,-1583.001,OK,47.038,-347.675,-1591.558,OK,-27.261,-388.198,-1568.211,Passive Strays,843429145,1781282752.418,1,Interference,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.200,521.573,-2091.782,OK,362.284,571.325,-2129.189,Saturated,355.687,496.644,-2138.127
4,Port 0x01: JJH Probe  s/n:3E4C880C,843429148,1781282752.468651039,1,Interference,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843429148,1781282752.468651039,1,OK,0.8939902,0.4319755,0.1134424,-0.0361883,98.718,223.170,-1678.451,0.3965432,3,OK,98.729,222.987,-1678.691,OK,50.745,166.262,-1738.661,OK,11.484,220.019,-1657.642,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843429148,1781282752.468651039,1,OK,0.9357726,-0.0750835,0.1125499,-0.3256142,43.753,-447.579,-1584.351,0.5810803,3,OK,44.159,-448.279,-1584.412,OK,46.793,-348.270,-1592.100,OK,-27.612,-388.808,-1569.226,Passive Strays,843429148,1781282752.468,1,Interference,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.224,521.615,-2091.843,OK,362.277,571.353,-2129.152,Saturated,355.674,496.664,-2138.098
4,Port 0x01: JJH Probe  s/n:3E4C880C,843429151,1781282752.518651039,1,Interference,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843429151,1781282752.518651039,1,OK,0.8937640,0.4322716,0.1140707,-0.0362630,98.758,223.201,-1678.352,0.4143331,3,OK,98.796,222.996,-1678.629,OK,50.757,166.335,-1738.539,OK,11.495,220.015,-1657.412,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843429151,1781282752.518651039,1,OK,0.9356436,-0.0697716,0.1146024,-0.3264496,43.246,-448.476,-1586.132,0.5908846,3,OK,43.653,-449.192,-1586.201,OK,46.587,-349.091,-1592.780,OK,-27.923,-389.643,-1570.338,Passive Strays,843429151,1781282752.518,1,Interference,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.211,521.628,-2091.825,OK,362.270,571.346,-2129.165,Saturated,355.686,496.679,-2138.164
4,Port 0x01: JJH Probe  s/n:3E4C880C,843429154,1781282752.568651039,1,Interference,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843429154,1781282752.568651039,1,OK,0.8938089,0.4324935,0.1128881,-0.0362113,98.726,223.148,-1678.489,0.4183637,3,OK,98.750,222.959,-1678.741,OK,50.771,166.352,-1738.781,OK,11.459,220.020,-1657.781,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843429154,1781282752.568651039,1,OK,0.9353796,-0.0631048,0.1172942,-0.3276048,42.351,-449.654,-1588.819,0.6133831,3,OK,42.782,-450.386,-1588.904,OK,46.112,-350.206,-1594.084,OK,-28.589,-390.724,-1572.156,Passive Strays,843429154,1781282752.568,1,Interference,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.228,521.609,-2091.831,OK,362.279,571.334,-2129.189,Saturated,355.693,496.671,-2138.201
4,Port 0x01: JJH Probe  s/n:3E4C880C,843429157,1781282752.618651039,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843429157,1781282752.618651039,1,OK,0.8934206,0.4330832,0.1136816,-0.0362653,98.796,223.217,-1678.423,0.4194468,3,OK,98.827,223.004,-1678.710,OK,50.816,166.486,-1738.738,OK,11.515,220.048,-1657.541,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843429157,1781282752.618651039,1,OK,0.9350540,-0.0552814,0.1199064,-0.3289991,41.432,-451.070,-1591.794,0.5912491,3,OK,41.849,-451.773,-1591.889,OK,45.692,-351.590,-1595.468,OK,-29.210,-392.072,-1574.215,Passive Strays,843429157,1781282752.618,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.205,521.604,-2091.753,OK,362.266,571.327,-2129.106,Saturated,355.676,496.659,-2138.125
4,Port 0x01: JJH Probe  s/n:3E4C880C,843429160,1781282752.668651039,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843429160,1781282752.668651039,1,OK,0.8933140,0.4335350,0.1127888,-0.0362785,98.787,223.210,-1678.482,0.4150449,3,OK,98.809,223.008,-1678.753,OK,50.835,166.570,-1738.918,OK,11.495,220.093,-1657.760,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843429160,1781282752.668651039,1,OK,0.9345725,-0.0438732,0.1234398,-0.3307748,40.132,-452.690,-1595.694,0.6192545,3,OK,40.561,-453.430,-1595.809,OK,45.058,-353.167,-1597.055,OK,-30.135,-393.617,-1576.814,Passive Strays,843429160,1781282752.668,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.212,521.647,-2091.935,OK,362.274,571.367,-2129.202,Saturated,355.682,496.683,-2138.179
4,Port 0x01: JJH Probe  s/n:3E4C880C,843429163,1781282752.718651039,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843429163,1781282752.718651039,1,OK,0.8929993,0.4342110,0.1127240,-0.0361447,98.820,223.219,-1678.524,0.3966510,3,OK,98.844,223.016,-1678.796,OK,50.895,166.653,-1739.082,OK,11.507,220.089,-1657.796,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843429163,1781282752.718651039,1,OK,0.9338731,-0.0326554,0.1272634,-0.3325940,38.705,-454.455,-1600.054,0.6232158,3,OK,39.141,-455.191,-1600.189,OK,44.326,-354.977,-1599.126,OK,-31.169,-395.335,-1579.830,Passive Strays,843429163,1781282752.718,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.264,521.642,-2091.976,OK,362.266,571.313,-2129.068,Saturated,355.689,496.663,-2138.162
4,Port 0x01: JJH Probe  s/n:3E4C880C,843429166,1781282752.768651039,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843429166,1781282752.768651039,1,OK,0.8929815,0.4343681,0.1122017,-0.0363212,98.859,223.242,-1678.529,0.4055625,3,OK,98.880,223.045,-1678.794,OK,50.922,166.738,-1739.120,OK,11.546,220.164,-1657.895,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843429166,1781282752.768651039,1,OK,0.9328654,-0.0198217,0.1324456,-0.3344061,37.346,-456.265,-1604.564,0.6461308,3,OK,37.794,-457.024,-1604.726,OK,43.729,-356.887,-1600.969,OK,-32.066,-397.160,-1582.656,Passive Strays,843429166,1781282752.768,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.212,521.617,-2091.854,OK,362.261,571.343,-2129.129,Saturated,355.671,496.669,-2138.183
4,Port 0x01: JJH Probe  s/n:3E4C880C,843429169,1781282752.818651039,1,Interference,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843429169,1781282752.818651039,1,OK,0.8926890,0.4350793,0.1117532,-0.0363806,98.878,223.244,-1678.580,0.4074060,3,OK,98.900,223.040,-1678.854,OK,50.957,166.862,-1739.292,OK,11.536,220.200,-1658.003,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843429169,1781282752.818651039,1,OK,0.9318966,-0.0060370,0.1355863,-0.3363758,35.558,-458.002,-1609.801,0.6691517,3,OK,36.012,-458.793,-1609.988,OK,42.719,-358.800,-1603.474,OK,-33.448,-398.936,-1586.501,Passive Strays,843429169,1781282752.818,1,Interference,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.189,521.628,-2091.812,OK,362.254,571.367,-2129.193,Saturated,355.669,496.682,-2138.145
4,Port 0x01: JJH Probe  s/n:3E4C880C,843429172,1781282752.868651039,1,Interference,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843429172,1781282752.868651039,1,OK,0.8927091,0.4349481,0.1121526,-0.0362278,98.887,223.271,-1678.801,0.4328462,3,OK,98.910,223.039,-1679.114,OK,51.000,166.865,-1739.460,OK,11.525,220.185,-1658.149,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843429172,1781282752.868651039,1,OK,0.9306589,0.0082068,0.1401111,-0.3378988,34.107,-459.781,-1614.713,0.6833040,3,OK,34.561,-460.591,-1614.927,OK,42.000,-360.854,-1605.486,OK,-34.463,-400.883,-1589.751,Passive Strays,843429172,1781282752.868,1,Interference,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.205,521.618,-2091.898,OK,362.267,571.349,-2129.217,Saturated,355.674,496.667,-2138.162
4,Port 0x01: JJH Probe  s/n:3E4C880C,843429175,1781282752.918651039,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843429175,1781282752.918651039,1,OK,0.8925919,0.4353062,0.1116970,-0.0362205,98.907,223.259,-1678.839,0.4340443,3,OK,98.927,223.030,-1679.147,OK,51.038,166.921,-1739.572,OK,11.536,220.195,-1658.271,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843429175,1781282752.918651039,1,OK,0.9292557,0.0214943,0.1432455,-0.3398568,32.507,-461.236,-1619.408,0.6909477,3,OK,32.957,-462.056,-1619.643,OK,41.185,-362.648,-1607.556,OK,-35.645,-402.444,-1593.082,Passive Strays,843429175,1781282752.918,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.191,521.602,-2091.806,OK,362.257,571.320,-2129.140,Saturated,355.674,496.657,-2138.170
4,Port 0x01: JJH Probe  s/n:3E4C880C,843429178,1781282752.968651039,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843429178,1781282752.968651039,1,OK,0.8926036,0.4353972,0.1111770,-0.0364391,98.922,223.212,-1678.666,0.4132226,3,OK,98.934,223.003,-1678.945,OK,51.027,166.904,-1739.452,OK,11.565,220.216,-1658.180,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843429178,1781282752.968651039,1,OK,0.9274980,0.0350381,0.1477067,-0.3416176,31.148,-462.527,-1623.786,0.7330179,3,OK,31.622,-463.390,-1624.061,OK,40.613,-364.367,-1609.194,OK,-36.555,-403.900,-1595.842,Passive Strays,843429178,1781282752.968,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.195,521.604,-2091.766,OK,362.257,571.317,-2129.092,Saturated,355.667,496.648,-2138.079
